
Rk,Player,Pos,Age,Tm,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,0.0,OWS,DWS,WS,WS/48,0.0,OBPM,DBPM,BPM,VORP
91,AntonioDavis,PF,29,IND,82,2191,15.3,.558,.006,.754,11.1,19.2,15.4,4.5,1.1,2.3,12.8,17.5,0.0,3.8,3.6,7.4,.162,0.0,-0.4,1.3,1.0,1.6
92,BenDavis,PF,25,NYK,7,13,7.7,.200,.000,.000,55.2,0.0,27.7,0.0,4.2,0.0,0.0,36.1,0.0,-0.1,0.0,0.0,-0.127,0.0,-6.0,-10.5,-16.4,0.0
93,DaleDavis,C,28,IND,78,2174,15.2,.546,.000,.345,13.6,19.9,16.9,5.3,1.3,2.8,11.3,14.2,0.0,3.4,3.8,7.1,.158,0.0,0.4,2.7,3.1,2.8
94,EmanualDavis,PG,29,HOU,45,599,9.2,.581,.507,.261,2.0,7.2,4.6,15.4,1.5,0.4,24.7,15.9,0.0,0.2,0.1,0.3,.022,0.0,-1.8,-2.4,-4.2,-0.3
95,HubertDavis,SG,27,DAL,81,2378,12.5,.549,.300,.151,1.6,6.5,4.0,11.4,1.0,0.1,9.7,17.4,0.0,3.1,0.3,3.4,.068,0.0,0.0,-2.7,-2.7,-0.4
96,MarkDavis,SF,24,PHI,71,906,10.9,.489,.025,.414,8.1,12.0,10.0,13.5,2.9,1.5,24.0,18.8,0.0,-0.8,1.0,0.2,.010,0.0,-3.4,0.9,-2.5,-0.1
97,TerryDavis,PF,30,WAS,74,1705,10.5,.524,.004,.465,13.5,18.7,16.0,2.5,1.3,1.0,15.4,9.5,0.0,1.8,1.9,3.6,.103,0.0,-2.0,0.4,-1.7,0.1
98,ToddDay,SG,28,MIA,5,69,14.8,.429,.387,.290,7.0,3.3,5.1,18.1,5.5,0.0,7.9,25.7,0.0,0.0,0.1,0.1,.102,0.0,1.3,0.0,1.3,0.1
99,AndrewDeClercq,C,24,BOS,81,1523,13.2,.530,.003,.494,12.8,18.0,15.2,5.9,2.9,2.5,16.9,14.1,0.0,1.4,2.1,3.4,.108,0.0,-1.6,1.7,0.1,0.8
100,TerryDehere,PG,26,SAC,77,1410,10.8,.494,.293,.220,1.6,6.9,4.2,22.4,1.9,0.2,16.3,18.6,0.0,0.3,0.7,1.0,.035,0.0,-1.7,-2.4,-4.2,-0.8
Rk,Player,Pos,Age,Tm,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,0.0,OWS,DWS,WS,WS/48,0.0,OBPM,DBPM,BPM,VORP
101,VinnyDelNegro,SG,31,SAS,54,1721,11.1,.493,.081,.194,0.9,8.8,5.1,17.5,1.2,0.2,9.3,15.6,0.0,1.6,2.1,3.7,.104,0.0,-1.4,0.3,-1.0,0.4
102,BisonDele,C,28,DET,78,2619,18.1,.542,.003,.269,10.1,21.6,15.8,7.0,1.4,1.6,13.5,23.9,0.0,3.2,3.7,6.9,.126,0.0,-0.4,0.0,-0.4,1.1
103,TonyDelk,PG,24,TOT,77,1681,13.1,.452,.197,.189,2.3,8.8,5.5,19.3,2.3,0.5,11.2,25.3,0.0,-0.6,1.3,0.8,.022,0.0,-1.3,-1.4,-2.7,-0.3
103,TonyDelk,PG,24,CHH,3,34,2.4,.820,.250,.500,0.0,7.0,3.6,13.3,0.0,0.0,45.0,12.1,0.0,0.0,0.0,0.0,-0.025,0.0,-4.3,-3.3,-7.6,0.0
103,TonyDelk,PG,24,GSW,74,1647,13.3,.450,.196,.188,2.4,8.8,5.5,19.4,2.3,0.5,10.9,25.5,0.0,-0.5,1.3,0.8,.023,0.0,-1.2,-1.4,-2.6,-0.3
104,VladeDivac,C,29,CHH,64,1805,19.4,.539,.026,.351,12.4,22.2,17.3,15.8,2.5,3.8,15.6,18.8,0.0,2.9,3.0,5.9,.157,0.0,1.4,3.8,5.2,3.3
105,ShermanDouglas,PG,31,NJN,80,1699,15.6,.541,.089,.334,3.3,6.0,4.6,30.4,1.7,0.3,15.7,17.9,0.0,3.3,0.7,4.0,.112,0.0,1.1,-2.5,-1.4,0.3
106,ClydeDrexler,SG,35,HOU,70,2473,19.8,.531,.315,.327,5.1,11.4,8.3,27.6,2.7,1.2,13.5,25.7,0.0,5.0,1.8,6.8,.133,0.0,4.0,0.1,4.1,3.8
107,ChrisDudley,C,32,NYK,51,858,9.5,.428,.000,.643,15.0,23.5,19.2,3.7,0.8,4.6,19.3,12.4,0.0,-0.3,1.7,1.5,.084,0.0,-4.7,3.1,-1.6,0.1
108,JoeDumars,SG,34,DET,72,2326,14.3,.549,.539,.195,0.7,4.6,2.7,18.9,1.0,0.1,8.9,18.9,0.0,4.8,1.2,5.9,.122,0.0,2.9,-3.1,-0.2,1.0
109,TonyDumas,SG,25,CLE,7,47,5.4,.526,.333,.250,2.7,10.3,6.5,18.3,0.0,0.0,27.3,18.0,0.0,-0.1,0.0,0.0,-0.030,0.0,-4.8,-2.4,-7.1,-0.1
110,TimDuncan,PF,21,SAS,82,3204,22.6,.577,.008,.375,10.5,23.8,17.6,13.7,0.9,4.5,15.7,26.0,0.0,5.6,7.2,12.8,.192,0.0,1.8,3.7,5.5,6.0
111,LedellEackles,SG,31,WAS,42,547,12.2,.542,.263,.337,5.0,10.7,7.8,4.6,1.6,0.0,12.6,18.7,0.0,0.6,0.4,1.0,.088,0.0,-1.6,-2.3,-4.0,-0.3
112,TyusEdney,PG,24,BOS,52,623,17.8,.523,.046,.514,3.5,7.2,5.2,36.3,4.2,0.1,19.9,23.0,0.0,0.8,0.7,1.4,.112,0.0,-0.2,-1.6,-1.8,0.0
113,BlueEdwards,SG,32,VAN,81,1968,14.5,.521,.162,.290,3.6,9.1,6.3,17.2,2.3,1.0,13.8,21.9,0.0,1.8,0.3,2.1,.052,0.0,0.1,-1.8,-1.7,0.1
114,KevinEdwards,SG,32,TOT,39,487,9.5,.416,.091,.212,4.6,8.6,6.5,12.9,2.8,0.1,14.3,19.2,0.0,-0.3,0.4,0.1,.009,0.0,-3.5,-0.6,-4.1,-0.3
114,KevinEdwards,SG,32,NJN,27,352,8.1,.404,.104,.142,3.4,8.1,5.6,11.1,3.1,0.0,15.1,16.4,0.0,-0.3,0.3,0.0,-0.001,0.0,-3.9,-0.2,-4.1,-0.2
114,KevinEdwards,SG,32,ORL,12,135,13.1,.435,.068,.339,7.7,9.8,8.7,17.5,2.0,0.5,12.9,26.4,0.0,0.0,0.1,0.1,.035,0.0,-2.4,-1.6,-4.0,-0.1
115,HowardEisley,PG,25,UTA,82,1726,13.6,.541,.227,.287,1.9,9.5,6.0,32.1,1.7,0.6,21.5,20.0,0.0,1.7,1.2,2.9,.081,0.0,0.2,-1.8,-1.6,0.2
116,MarioElie,SF,34,HOU,73,1988,12.9,.575,.414,.382,2.3,6.9,4.6,17.4,2.1,0.3,15.8,14.4,0.0,3.2,0.6,3.8,.092,0.0,0.8,-1.2,-0.4,0.8
117,SeanElliott,SF,29,SAS,36,1012,9.5,.495,.297,.257,1.9,11.6,7.1,10.0,1.3,1.0,14.5,18.3,0.0,-0.1,1.5,1.4,.065,0.0,-2.2,0.7,-1.5,0.1
118,DaleEllis,SF,37,SEA,79,1939,16.6,.612,.391,.203,3.2,8.1,5.7,7.7,1.7,0.2,8.8,20.0,0.0,4.6,1.4,6.0,.149,0.0,2.8,-2.3,0.5,1.2
119,HaroldEllis,SF,27,DEN,27,344,18.1,.591,.036,.568,9.0,8.1,8.6,10.5,3.0,0.9,12.0,20.9,0.0,0.8,0.1,0.9,.119,0.0,1.4,-2.1,-0.8,0.1
120,LaPhonsoEllis,SF,27,DEN,76,2575,14.4,.484,.200,.254,6.5,18.8,12.5,15.9,1.4,1.4,13.4,22.9,0.0,0.7,0.7,1.4,.025,0.0,-0.5,-1.2,-1.7,0.2
Rk,Player,Pos,Age,Tm,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,0.0,OWS,DWS,WS,WS/48,0.0,OBPM,DBPM,BPM,VORP
121,PervisEllison,PF,30,BOS,33,447,13.1,.589,.000,.486,12.6,16.4,14.4,10.3,2.3,5.4,24.8,10.9,0.0,0.4,0.6,1.1,.113,0.0,-1.6,3.7,2.1,0.5
122,BrianEvans,SF,24,TOT,72,893,12.0,.476,.279,.183,6.2,12.0,9.0,10.5,1.8,1.1,10.1,18.9,0.0,0.7,0.8,1.5,.081,0.0,-1.0,-0.9,-1.9,0.0
122,BrianEvans,SF,24,ORL,44,561,12.0,.454,.218,.233,6.4,11.6,8.9,9.8,2.2,1.0,9.6,20.5,0.0,0.2,0.6,0.8,.072,0.0,-1.7,-0.7,-2.4,-0.1
122,BrianEvans,SF,24,NJN,28,332,12.0,.523,.396,.085,5.9,12.7,9.1,11.5,1.1,1.1,11.3,16.2,0.0,0.5,0.2,0.7,.097,0.0,0.3,-1.4,-1.1,0.1
123,PatrickEwing,C,35,NYK,26,848,23.3,.557,.005,.462,8.3,29.3,18.8,6.8,1.0,5.3,13.7,31.1,0.0,1.0,2.0,3.0,.168,0.0,-1.8,1.6,-0.2,0.4
124,TonyFarmer,C,28,CHH,27,169,13.9,.477,.170,.736,11.5,11.3,11.4,4.6,3.2,1.7,11.4,21.7,0.0,0.2,0.2,0.4,.109,0.0,-1.7,-1.0,-2.7,0.0
125,JamieFeick,PF,23,MIL,45,450,12.1,.472,.144,.456,12.1,21.6,16.8,5.5,3.0,2.8,16.3,13.1,0.0,0.1,0.7,0.9,.091,0.0,-2.5,2.1,-0.4,0.2
126,DuaneFerrell,SF,32,GSW,50,461,6.4,.389,.054,.198,5.6,5.2,5.4,9.0,2.4,0.9,13.0,13.1,0.0,-0.4,0.3,0.0,-0.004,0.0,-5.0,0.4,-4.6,-0.3
127,DannyFerry,PF,31,CLE,69,1034,7.5,.479,.346,.140,2.8,10.6,6.8,9.5,1.3,1.2,14.9,15.9,0.0,-0.4,1.4,1.0,.049,0.0,-3.2,0.2,-3.0,-0.3
128,MichaelFinley,SF,24,DAL,82,3394,19.3,.522,.162,.276,4.8,9.6,7.2,22.7,2.1,0.6,11.5,25.7,0.0,5.5,2.0,7.5,.106,0.0,3.2,-0.8,2.4,3.7
129,DerekFisher,PG,23,LAL,82,1760,12.9,.533,.214,.402,2.5,9.7,6.2,27.0,2.2,0.2,21.1,14.1,0.0,2.2,1.6,3.8,.104,0.0,-0.5,-0.8,-1.3,0.3
130,DannyFortson,PF,21,DEN,80,1811,14.3,.537,.005,.555,11.5,17.8,14.6,8.0,1.3,1.2,17.1,23.1,0.0,1.5,0.4,1.9,.051,0.0,-1.7,-2.6,-4.3,-1.0
131,GregFoster,C,29,UTA,78,1446,8.9,.483,.022,.208,7.8,15.2,11.7,5.6,0.6,1.5,13.0,16.8,0.0,0.3,1.0,1.3,.045,0.0,-2.8,-1.1,-3.9,-0.7
132,RickFox,SF,28,LAL,82,2709,12.5,.564,.344,.298,3.3,11.4,7.5,15.5,1.9,1.2,18.7,17.5,0.0,2.5,2.8,5.3,.093,0.0,0.7,0.6,1.3,2.2
133,AdonalFoyle,C,22,GSW,55,656,9.2,.418,.006,.365,11.5,18.6,15.0,3.5,1.0,5.4,20.2,16.4,0.0,-1.0,0.9,-0.1,-0.009,0.0,-6.9,1.6,-5.4,-0.6
134,ToddFuller,C,23,GSW,57,613,11.8,.473,.020,.390,10.3,24.2,17.1,2.8,0.5,1.8,13.3,19.7,0.0,0.0,0.7,0.7,.053,0.0,-5.7,-2.3,-8.0,-0.9
135,LawrenceFunderburke,PF,27,SAC,52,1094,16.2,.534,.018,.415,8.0,16.0,11.9,10.0,0.9,0.9,11.8,21.3,0.0,1.4,0.7,2.1,.092,0.0,-1.1,-1.5,-2.6,-0.2
136,ChrisGarner,PG,22,TOR,38,293,5.6,.363,.200,.100,2.6,6.8,4.6,23.1,3.7,0.9,25.5,14.7,0.0,-0.5,0.1,-0.4,-0.069,0.0,-5.8,-1.9,-7.7,-0.4
137,KevinGarnett,PF,21,MIN,82,3222,20.4,.527,.012,.257,7.9,19.7,13.9,18.2,2.2,3.3,11.8,22.5,0.0,5.3,4.2,9.6,.143,0.0,1.9,2.9,4.8,5.5
138,DeanGarrett,C,31,DEN,82,2632,12.1,.465,.000,.312,9.9,19.2,14.4,5.8,1.2,3.8,11.6,12.6,0.0,1.2,1.1,2.2,.041,0.0,-2.8,0.9,-1.9,0.1
139,KiwaneGarris,SG,23,DEN,28,225,8.7,.447,.215,.385,1.5,8.6,5.0,21.4,1.7,0.3,16.5,18.4,0.0,-0.1,0.0,-0.1,-0.030,0.0,-4.2,-4.1,-8.2,-0.4
140,ChrisGatling,PF,30,NJN,57,1359,16.0,.496,.007,.486,9.4,19.7,14.2,6.7,2.0,1.6,13.0,24.3,0.0,0.9,1.5,2.4,.084,0.0,-1.7,-0.7,-2.4,-0.1
Rk,Player,Pos,Age,Tm,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,0.0,OWS,DWS,WS,WS/48,0.0,OBPM,DBPM,BPM,VORP
141,ReggieGeary,PG,24,SAS,62,685,6.8,.392,.237,.331,3.4,7.6,5.6,16.6,2.9,1.2,17.8,16.1,0.0,-0.9,1.2,0.3,.023,0.0,-4.3,1.5,-2.8,-0.1
142,MattGeiger,C,28,CHH,78,1839,20.2,.544,.016,.333,13.0,21.1,17.1,7.6,2.0,3.5,12.0,23.2,0.0,3.2,2.7,5.9,.154,0.0,0.4,0.8,1.2,1.5
143,KendallGill,SF,29,NJN,81,2733,14.9,.486,.104,.336,4.5,12.6,8.3,11.9,3.0,1.7,10.0,19.8,0.0,2.9,3.0,5.9,.104,0.0,0.3,1.6,1.8,2.6
144,ArmenGilliam,PF,33,MIL,82,2114,16.4,.560,.006,.493,8.4,17.1,12.7,8.5,1.6,1.3,15.2,20.9,0.0,3.1,2.1,5.3,.119,0.0,-0.5,-0.2,-0.8,0.7
145,AnthonyGoldwire,PG,26,DEN,82,2212,13.6,.523,.258,.292,2.1,5.9,3.9,22.5,2.1,0.2,10.6,16.5,0.0,3.3,-0.4,3.0,.064,0.0,0.4,-3.3,-2.9,-0.5
146,GregGraham,SG,27,CLE,6,56,2.1,.621,.250,.167,0.0,2.2,1.1,18.3,1.0,0.0,43.7,18.9,0.0,-0.2,0.0,-0.1,-0.096,0.0,-8.0,-3.6,-11.5,-0.1
147,BrianGrant,SF,25,POR,61,1921,16.7,.561,.002,.409,12.4,20.9,16.8,7.7,1.2,1.7,14.3,18.1,0.0,3.3,3.0,6.3,.157,0.0,0.1,1.2,1.3,1.6
148,GaryGrant,PG,32,POR,22,359,16.1,.529,.204,.151,2.7,12.5,7.8,38.5,2.5,0.4,19.5,15.5,0.0,0.6,0.5,1.1,.147,0.0,0.0,-0.5,-0.5,0.1
149,HarveyGrant,SF,32,WAS,65,895,7.5,.406,.031,.153,7.4,14.2,10.7,6.3,1.3,1.2,11.1,11.7,0.0,-0.2,0.9,0.7,.037,0.0,-4.3,0.4,-3.9,-0.4
150,HoraceGrant,C,32,ORL,76,2803,15.4,.488,.008,.232,9.4,16.8,13.0,11.0,1.6,2.0,8.5,16.9,0.0,3.6,3.6,7.1,.122,0.0,0.2,2.1,2.4,3.1
151,EdGray,SG,22,ATL,30,472,13.0,.492,.228,.322,2.3,8.7,5.6,12.8,1.7,1.6,11.5,25.6,0.0,0.4,0.4,0.8,.083,0.0,-1.2,-2.4,-3.6,-0.2
152,JeffGrayer,SG,32,TOT,5,34,2.7,.455,.545,.000,0.0,12.9,6.3,9.3,3.1,0.0,26.7,19.7,0.0,-0.1,0.0,-0.1,-0.111,0.0,-7.0,-1.7,-8.7,-0.1
152,JeffGrayer,SG,32,CHH,1,11,-20.0,.000,.750,.000,0.0,0.0,0.0,12.1,0.0,0.0,33.3,25.2,0.0,-0.1,0.0,-0.1,-0.624,0.0,-20.3,-7.7,-28.0,-0.1
152,JeffGrayer,SG,32,GSW,4,23,13.5,.714,.429,.000,0.0,19.1,9.3,8.0,4.6,0.0,22.2,17.1,0.0,0.0,0.0,0.1,.135,0.0,-0.7,1.2,0.5,0.0
153,A.C.Green,PF,34,DAL,82,2649,12.8,.496,.007,.303,9.0,19.3,14.0,7.3,1.6,0.7,10.1,11.6,0.0,2.8,2.4,5.2,.095,0.0,-1.7,1.0,-0.7,0.9
154,LitterialGreen,PG,27,MIL,21,124,5.4,.393,.087,.870,1.0,6.0,3.4,18.7,1.7,0.0,20.1,14.6,0.0,-0.1,0.1,-0.1,-0.024,0.0,-6.0,-2.6,-8.6,-0.2
155,DerekGrimm,SF,23,SAC,9,34,7.9,.470,.857,.143,0.0,13.4,6.5,0.0,4.6,2.0,16.8,23.4,0.0,-0.1,0.1,0.0,-0.012,0.0,-4.3,-2.7,-6.9,0.0
156,TomGugliotta,SF,28,MIN,41,1582,20.5,.561,.027,.351,7.7,17.8,12.8,17.9,2.0,1.0,12.9,23.6,0.0,3.4,1.5,5.0,.151,0.0,2.7,0.8,3.6,2.2
157,JackHaley,C,34,NJN,16,51,7.2,.404,.056,1.167,10.7,24.2,17.0,0.0,0.0,1.5,12.8,26.6,0.0,-0.1,0.0,0.0,-0.034,0.0,-9.7,-8.4,-18.1,-0.2
158,DarvinHam,SF,24,WAS,71,635,9.2,.531,.000,.712,12.5,10.9,11.7,3.6,1.7,2.8,21.3,12.1,0.0,0.2,0.7,0.9,.069,0.0,-2.9,0.9,-2.0,0.0
159,TomHammonds,PF,30,MIN,57,1140,12.1,.569,.004,.537,10.1,16.9,13.5,4.6,0.7,1.1,13.6,13.7,0.0,1.7,0.7,2.4,.102,0.0,-1.3,-1.1,-2.4,-0.1
160,ReggieHanson,SF,29,BOS,8,26,6.9,.500,.000,.000,12.5,14.9,13.6,5.9,4.0,3.0,33.3,15.0,0.0,0.0,0.0,0.0,.001,0.0,-5.3,2.4,-2.8,0.0
Rk,Player,Pos,Age,Tm,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,0.0,OWS,DWS,WS,WS/48,0.0,OBPM,DBPM,BPM,VORP
161,AnferneeHardaway,SG,26,ORL,19,625,15.9,.479,.183,.432,1.5,13.1,7.2,20.4,2.5,1.7,12.4,27.2,0.0,0.3,0.8,1.1,.085,0.0,-0.2,0.3,0.2,0.3
162,TimHardaway,PG,31,MIA,81,3031,20.6,.530,.341,.254,1.9,9.4,5.8,41.3,2.4,0.4,13.5,25.6,0.0,7.9,3.8,11.7,.185,0.0,5.1,-0.5,4.6,5.1
163,DerekHarper,SG,36,ORL,66,1761,11.5,.491,.303,.146,1.5,5.5,3.4,23.2,2.3,0.4,14.9,17.6,0.0,0.9,1.5,2.3,.063,0.0,-0.5,-1.3,-1.8,0.1
164,RonHarper,PG,34,CHI,82,2284,14.7,.503,.126,.325,5.3,9.2,7.3,16.4,2.5,1.5,10.7,16.7,0.0,3.4,3.7,7.2,.151,0.0,0.4,1.9,2.3,2.5
165,OthellaHarrington,PF,24,HOU,58,903,13.7,.547,.004,.459,9.7,17.4,13.6,4.4,0.6,2.1,12.8,18.4,0.0,1.3,0.5,1.7,.092,0.0,-2.4,-1.9,-4.4,-0.5
166,LuciousHarris,SG,27,NJN,50,671,10.4,.475,.220,.311,3.4,5.7,4.5,9.4,3.3,0.6,9.5,14.4,0.0,0.6,0.5,1.1,.080,0.0,-1.0,0.1,-1.0,0.2
167,HerseyHawkins,SG,31,SEA,82,2597,15.4,.594,.473,.321,3.3,11.9,7.7,12.8,3.0,0.5,12.3,14.8,0.0,5.3,3.3,8.6,.158,0.0,2.4,1.2,3.6,3.7
168,AlanHenderson,PF,25,ATL,69,2000,18.4,.534,.008,.515,12.2,13.8,13.0,6.7,1.1,1.3,10.6,23.9,0.0,4.2,1.8,6.0,.144,0.0,0.9,-1.7,-0.8,0.6
169,CedricHenderson,SF,22,CLE,82,2527,10.7,.514,.006,.262,3.5,12.2,7.9,11.6,2.0,1.4,16.9,17.8,0.0,-0.2,4.0,3.8,.072,0.0,-2.6,2.2,-0.5,1.0
170,MarkHendrickson,PF,23,SAC,48,737,9.4,.468,.034,.383,4.9,17.0,10.8,8.3,1.8,0.8,15.1,12.4,0.0,0.0,0.7,0.8,.049,0.0,-4.3,0.6,-3.7,-0.3
171,SteveHenson,PG,29,DET,23,65,14.1,.619,.308,.269,0.0,3.7,1.8,11.9,0.8,0.0,17.1,25.1,0.0,0.1,0.0,0.1,.098,0.0,-0.6,-5.6,-6.1,-0.1
172,CarlHerrera,PF,31,SAS,58,516,8.1,.437,.006,.251,5.7,14.1,10.2,7.3,2.0,1.6,16.4,21.1,0.0,-0.9,0.9,0.1,.006,0.0,-6.1,0.7,-5.4,-0.4
173,SeanHiggins,SF,29,POR,2,12,-15.1,.000,.400,.000,0.0,0.0,0.0,0.0,8.9,0.0,16.7,22.6,0.0,-0.1,0.0,-0.1,-0.414,0.0,-16.8,2.7,-14.1,0.0
174,GrantHill,SF,25,DET,81,3294,21.2,.520,.015,.475,3.3,19.3,11.3,31.5,2.4,1.2,14.8,27.3,0.0,5.2,5.1,10.2,.149,0.0,2.4,2.4,4.8,5.6
175,TyroneHill,PF,29,MIL,57,2064,13.6,.538,.002,.610,12.4,23.6,18.0,6.8,1.7,1.1,16.7,14.1,0.0,2.2,2.6,4.8,.113,0.0,-0.4,1.6,1.2,1.6
176,FredHoiberg,SG,25,IND,65,874,11.2,.517,.383,.311,2.0,14.3,8.5,8.1,2.5,0.2,8.0,14.9,0.0,0.9,1.4,2.3,.127,0.0,-0.5,1.1,0.5,0.6
177,JeraldHoneycutt,PF,23,MIL,38,530,11.8,.497,.348,.262,6.2,15.3,10.7,11.1,2.0,0.8,16.6,25.4,0.0,-0.2,0.5,0.3,.029,0.0,-1.5,-1.8,-3.3,-0.2
178,JeffHornacek,SG,34,UTA,80,2460,19.3,.587,.153,.389,3.5,9.7,6.8,23.9,2.4,0.5,12.0,20.8,0.0,7.4,2.1,9.5,.186,0.0,4.0,-0.3,3.7,3.5
179,RobertHorry,PF,27,LAL,72,2192,14.4,.542,.221,.402,9.8,17.9,14.0,10.6,2.6,3.0,16.7,11.9,0.0,3.0,3.6,6.6,.144,0.0,0.9,3.8,4.8,3.7
180,AllanHouston,SG,26,NYK,82,2848,15.1,.530,.167,.262,1.8,9.8,5.8,14.3,1.2,0.7,12.3,26.7,0.0,2.5,3.5,6.1,.102,0.0,0.1,-0.6,-0.4,1.1
Rk,Player,Pos,Age,Tm,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,0.0,OWS,DWS,WS,WS/48,0.0,OBPM,DBPM,BPM,VORP
181,JuwanHoward,PF,24,WAS,64,2559,15.2,.515,.002,.361,6.9,13.2,10.0,13.6,1.7,0.6,13.9,23.2,0.0,2.1,2.4,4.6,.086,0.0,-0.1,0.3,0.2,1.5
182,StephenHoward,SF,27,SEA,13,53,9.8,.432,.000,.857,13.8,13.3,13.5,9.1,3.0,1.4,17.2,30.5,0.0,-0.1,0.1,0.0,-0.020,0.0,-5.9,-1.6,-7.5,-0.1
183,TroyHudson,PG,21,UTA,8,23,19.1,.429,.214,.000,5.8,5.1,5.4,35.1,4.7,0.0,6.7,30.2,0.0,0.0,0.0,0.0,.075,0.0,2.7,-1.8,1.0,0.0
184,LindseyHunter,PG,27,DET,71,2505,12.4,.472,.321,.237,2.9,8.9,5.9,15.1,2.7,0.3,10.8,19.0,0.0,1.2,2.8,4.0,.077,0.0,0.3,0.4,0.7,1.7
185,BobbyHurley,PG,26,TOT,61,875,9.0,.461,.092,.319,1.5,7.1,4.3,31.2,1.4,0.0,24.1,18.2,0.0,-0.6,0.0,-0.5,-0.029,0.0,-4.4,-4.1,-8.5,-1.4
185,BobbyHurley,PG,26,SAC,34,417,10.2,.488,.130,.322,1.8,7.9,4.8,30.1,1.6,0.0,24.2,18.5,0.0,-0.2,0.2,0.0,.001,0.0,-4.0,-3.1,-7.1,-0.5
185,BobbyHurley,PG,26,VAN,27,458,7.9,.435,.057,.317,1.3,6.3,3.8,32.2,1.1,0.0,23.9,17.9,0.0,-0.4,-0.2,-0.5,-0.056,0.0,-4.7,-5.0,-9.7,-0.9
186,ZydrunasIlgauskas,C,22,CLE,82,2379,19.7,.564,.005,.345,14.6,22.6,18.6,5.7,1.2,4.3,12.6,22.4,0.0,4.5,4.9,9.4,.189,0.0,0.3,1.7,2.0,2.4
187,AllenIverson,PG,22,PHI,80,3150,20.4,.535,.167,.380,3.1,7.7,5.4,30.6,3.0,0.6,12.9,26.9,0.0,6.3,2.8,9.0,.138,0.0,4.5,-0.7,3.8,4.6
188,BobbyJackson,PG,24,DEN,68,2042,13.6,.453,.102,.231,4.4,13.3,8.7,29.5,2.8,0.4,17.4,23.5,0.0,-1.3,0.7,-0.6,-0.014,0.0,-1.2,-1.0,-2.2,-0.1
189,JarenJackson,SG,30,SAS,82,2226,9.7,.511,.454,.180,3.0,7.6,5.4,11.4,1.5,0.3,12.8,17.1,0.0,1.3,2.8,4.1,.088,0.0,-0.2,0.0,-0.1,1.0
190,JimJackson,SG,27,TOT,79,3046,13.2,.504,.173,.255,4.7,10.1,7.3,22.3,1.4,0.2,17.6,21.7,0.0,0.8,1.7,2.5,.039,0.0,0.2,-0.9,-0.6,1.1
190,JimJackson,SG,27,PHI,48,1788,13.1,.545,.209,.288,4.4,10.2,7.3,21.5,1.2,0.2,19.4,18.8,0.0,1.4,0.9,2.3,.062,0.0,0.6,-1.0,-0.4,0.7
190,JimJackson,SG,27,GSW,31,1258,13.2,.466,.138,.224,5.0,9.8,7.3,23.5,1.6,0.1,15.8,25.9,0.0,-0.6,0.8,0.2,.007,0.0,-0.2,-0.6,-0.9,0.4
191,MarkJackson,PG,32,IND,82,2413,17.2,.501,.229,.301,3.5,12.1,8.0,46.7,1.9,0.1,20.4,16.8,0.0,4.4,3.1,7.5,.150,0.0,1.8,-0.1,1.7,2.3
192,HenryJames,PF,32,CLE,28,166,10.6,.582,.424,.373,1.5,9.5,5.5,5.3,0.3,0.5,14.9,22.4,0.0,0.2,0.2,0.3,.101,0.0,-1.9,-3.6,-5.4,-0.1
193,AnthonyJohnson,PG,23,SAC,77,2266,8.6,.437,.210,.181,2.4,6.0,4.2,22.3,1.5,0.2,15.4,15.2,0.0,-0.4,0.8,0.4,.008,0.0,-2.6,-1.7,-4.3,-1.3
194,AveryJohnson,PG,32,SAS,75,2674,14.1,.514,.019,.250,1.4,4.9,3.2,36.2,1.7,0.5,18.1,16.0,0.0,3.5,3.2,6.7,.120,0.0,-0.7,-1.3,-2.0,0.0
195,EddieJohnson,SF,38,HOU,75,1490,13.1,.524,.364,.250,4.0,8.1,6.1,10.0,1.1,0.1,9.3,20.3,0.0,2.0,0.1,2.2,.070,0.0,0.2,-3.3,-3.1,-0.4
196,ErvinJohnson,C,30,MIL,81,2261,15.6,.564,.000,.505,12.9,24.1,18.5,4.2,1.9,5.2,16.9,14.0,0.0,2.7,3.8,6.4,.136,0.0,-1.1,3.1,1.9,2.2
197,KevinJohnson,PG,31,PHO,50,1290,15.6,.555,.075,.536,3.2,11.4,7.4,28.5,1.1,0.4,19.1,18.6,0.0,2.3,1.3,3.5,.131,0.0,-0.2,-0.7,-0.9,0.3
198,LarryJohnson,SF,28,NYK,70,2412,15.8,.539,.071,.320,8.7,11.3,10.0,11.4,0.9,0.4,11.2,22.1,0.0,4.0,2.9,6.9,.137,0.0,1.1,0.2,1.4,2.0
