0.683
0.183
0.659
0.841
0.512
0.293
0.256
0.659
0.366
0.695
0.476
0.439
0.683
0.744
0.402
0.488
0.317
0.695
0.549
0.268
0.488
0.598
0.415
0.244
0.695
0.366
0.78
0.171
0.537
