0.427
0.537
0.366
0.207
0.732
0.207
0.61
0.463
0.524
0.585
0.329
0.61
0.341
0.305
0.512
0.622
0.598
0.573
0.451
0.512
0.585
0.537
0.61
0.72
0.732
0.488
0.293
0.573
0.451
