0.341
0.439
0.28
0.427
0.634
0.524
0.659
0.451
0.549
0.744
0.341
0.683
0.61
0.512
0.5
0.707
0.573
0.5
0.476
0.256
0.402
0.354
0.5
0.671
0.695
0.451
0.402
0.512
0.305
