0.305
0.439
0.561
0.183
0.366
0.646
0.488
0.39
0.207
0.549
0.5
0.378
0.683
0.61
0.634
0.573
0.317
0.585
0.524
0.683
0.622
0.61
0.671
0.707
0.537
0.573
0.646
0.28
0.232
