0.5
0.634
0.232
0.671
0.512
0.573
0.524
0.72
0.451
0.5
0.512
0.366
0.768
0.22
0.537
0.268
0.207
0.549
0.22
0.646
0.659
0.72
0.366
0.683
0.5
0.671
0.378
