0.524
0.585
0.537
0.695
0.659
0.134
0.439
0.488
0.415
0.671
0.5
0.5
0.476
0.439
0.341
0.232
0.524
0.732
0.5
0.317
0.756
0.622
0.305
0.598
0.671
0.573
0.268
