
Rk,Player,Pos,Age,Tm,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,0.0,OWS,DWS,WS,WS/48,0.0,OBPM,DBPM,BPM,VORP
88,MarioChalmers,PG,27,MIA,73,2178,14.0,.567,.404,.291,2.5,9.6,6.2,24.3,2.9,0.6,20.4,17.4,0.0,2.4,2.5,4.8,.106,0.0,1.0,0.2,1.2,1.7
89,TysonChandler,C,31,NYK,55,1662,16.4,.615,.003,.481,10.9,27.0,18.7,5.5,1.2,3.4,15.4,12.9,0.0,3.1,1.9,4.9,.143,0.0,-0.6,1.8,1.3,1.4
90,WilsonChandler,SF,26,DEN,62,1927,12.4,.526,.476,.206,3.2,13.3,8.2,9.3,1.2,1.2,8.9,19.5,0.0,1.8,1.2,3.1,.076,0.0,0.7,-0.6,0.2,1.1
91,JoshChildress,SF,30,NOP,4,24,3.9,0.0,0.0,0.0,0.0,14.7,7.3,10.7,2.2,0.0,100.0,1.9,0.0,0.0,0.0,0.0,-0.003,0.0,-6.2,2.0,-4.3,0.0
92,DionteChristmas,SF,27,PHO,31,198,11.1,.489,.500,.387,7.4,14.1,10.8,5.8,0.5,1.1,7.6,17.4,0.0,0.2,0.1,0.3,.083,0.0,-1.1,-2.5,-3.6,-0.1
93,EarlClark,PF,26,TOT,54,768,9.1,.466,.467,.130,3.2,18.2,10.5,3.7,1.1,2.8,10.1,17.9,0.0,-0.4,0.8,0.3,.020,0.0,-3.9,-0.9,-4.8,-0.5
93,EarlClark,PF,26,CLE,45,698,8.6,.467,.483,.100,3.1,17.6,10.2,3.6,1.2,2.3,10.7,17.9,0.0,-0.5,0.7,0.2,.014,0.0,-3.8,-1.0,-4.9,-0.5
93,EarlClark,PF,26,NYK,9,70,13.5,.453,.286,.476,3.3,24.2,13.4,4.3,0.8,7.6,3.8,17.5,0.0,0.0,0.1,0.1,.080,0.0,-4.8,0.9,-3.9,0.0
94,IanClark,SG,22,UTA,23,172,9.2,.485,.463,.104,1.9,11.1,6.4,14.7,2.4,0.9,16.7,22.4,0.0,-0.2,0.1,-0.1,-0.025,0.0,-2.6,-2.1,-4.7,-0.1
95,VictorClaver,SF,25,POR,21,184,8.8,.502,.429,.262,5.3,17.4,11.4,9.1,0.8,1.1,19.0,13.7,0.0,0.0,0.2,0.2,.047,0.0,-3.0,0.0,-3.0,0.0
96,NorrisCole,PG,25,MIA,82,2014,8.8,.497,.348,.136,1.1,8.6,5.0,17.9,2.0,0.2,19.3,15.6,0.0,-0.5,1.7,1.2,.029,0.0,-2.2,-0.8,-3.0,-0.5
97,JasonCollins,C,35,BRK,22,172,4.1,.485,.125,.167,4.9,8.3,6.6,3.5,2.4,0.5,21.4,8.9,0.0,-0.1,0.1,0.1,.017,0.0,-4.1,0.5,-3.6,-0.1
98,DarrenCollison,PG,26,LAC,80,2069,16.2,.575,.272,.323,2.6,7.3,5.0,21.9,2.2,0.6,14.3,19.7,0.0,3.8,2.0,5.9,.136,0.0,1.4,-0.4,1.0,1.6
99,NickCollison,PF,33,OKC,81,1353,11.8,.599,.071,.386,10.2,14.1,12.2,10.9,1.1,1.7,20.1,11.6,0.0,2.0,1.6,3.6,.128,0.0,-0.5,1.1,0.6,0.9
100,MikeConley,PG,26,MEM,73,2446,20.0,.545,.283,.268,2.0,8.4,5.2,30.1,2.4,0.4,11.5,24.6,0.0,5.5,2.7,8.2,.161,0.0,4.1,-0.7,3.4,3.3
Rk,Player,Pos,Age,Tm,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,0.0,OWS,DWS,WS,WS/48,0.0,OBPM,DBPM,BPM,VORP
101,ChrisCopeland,SF,29,IND,41,265,17.6,.621,.675,.120,3.1,10.1,6.8,12.6,0.6,2.0,10.2,23.7,0.0,0.6,0.4,1.0,.186,0.0,3.5,-2.1,1.4,0.2
102,DeMarcusCousins,C,23,SAC,71,2298,26.1,.555,.006,.500,10.6,30.5,20.4,17.8,2.4,3.2,14.7,32.7,0.0,4.1,3.8,7.9,.166,0.0,1.9,2.9,4.7,3.9
103,RobertCovington,SF,23,HOU,7,34,15.0,.571,.786,.000,6.9,9.3,8.2,0.0,2.9,0.0,6.7,19.3,0.0,0.1,0.0,0.1,.122,0.0,1.3,-4.9,-3.6,0.0
104,AllenCrabbe,SG,21,POR,15,100,7.7,.475,.424,.121,1.1,8.5,4.8,8.7,1.0,0.7,7.9,16.5,0.0,0.0,0.1,0.1,.037,0.0,-2.7,-2.1,-4.7,-0.1
105,JamalCrawford,SG,33,LAC,69,2094,17.3,.556,.441,.318,1.9,6.4,4.2,17.4,1.4,0.4,10.5,27.2,0.0,3.8,1.5,5.3,.122,0.0,2.7,-2.6,0.2,1.2
106,JordanCrawford,SG,25,TOT,81,1859,14.3,.516,.362,.214,1.7,9.5,5.5,25.1,1.3,0.2,13.4,23.7,0.0,1.5,1.4,2.8,.073,0.0,0.4,-2.2,-1.8,0.1
106,JordanCrawford,SG,25,BOS,39,1198,15.7,.525,.345,.277,1.7,10.0,5.7,31.0,1.5,0.2,14.1,22.0,0.0,1.7,0.7,2.4,.096,0.0,1.6,-1.9,-0.3,0.5
106,JordanCrawford,SG,25,GSW,42,661,11.9,.503,.384,.129,1.7,8.6,5.2,14.2,1.0,0.2,12.4,26.8,0.0,-0.2,0.7,0.4,.033,0.0,-1.9,-2.7,-4.6,-0.4
107,JaeCrowder,SF,23,DAL,78,1254,11.9,.551,.510,.206,4.3,13.5,8.9,6.7,2.4,1.4,11.3,13.2,0.0,1.2,1.1,2.3,.089,0.0,0.0,0.6,0.6,0.8
108,DanteCunningham,PF,26,MIN,81,1635,12.6,.474,.010,.132,7.3,14.9,11.0,7.7,1.9,2.7,7.2,15.1,0.0,0.9,2.0,2.9,.085,0.0,-2.2,2.1,-0.1,0.8
109,JaredCunningham,SG,22,TOT,13,80,8.5,.464,.333,.762,1.4,7.2,4.3,14.4,1.9,0.0,6.7,16.6,0.0,0.1,0.0,0.1,.075,0.0,-2.4,-2.7,-5.1,-0.1
109,JaredCunningham,SG,22,ATL,5,22,-1.8,.347,.500,1.000,0.0,5.2,2.6,18.8,0.0,0.0,41.0,10.1,0.0,-0.1,0.0,-0.1,-0.110,0.0,-8.8,-3.5,-12.4,-0.1
109,JaredCunningham,SG,22,SAC,8,58,12.4,.477,.316,.737,1.9,7.9,4.9,12.7,2.6,0.0,0.0,19.1,0.0,0.1,0.0,0.2,.145,0.0,0.0,-2.3,-2.3,0.0
110,SethCurry,PG,23,TOT,2,13,13.8,.500,.333,.000,0.0,8.8,4.3,0.0,7.9,0.0,0.0,10.3,0.0,0.0,0.0,0.0,.131,0.0,-2.4,3.5,1.1,0.0
110,SethCurry,PG,23,MEM,1,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,.006,0.0,-5.8,0.6,-5.2,0.0
110,SethCurry,PG,23,CLE,1,9,19.9,.500,.333,.000,0.0,12.8,6.2,0.0,11.5,0.0,0.0,14.9,0.0,0.0,0.0,0.0,.187,0.0,-0.9,4.8,3.9,0.0
111,StephenCurry,PG,25,GSW,78,2846,24.1,.610,.445,.252,1.8,10.9,6.4,39.9,2.2,0.4,16.1,28.3,0.0,9.3,4.0,13.4,.225,0.0,7.4,0.0,7.4,6.7
112,SamuelDalembert,C,32,DAL,80,1614,16.8,.605,.003,.363,14.4,24.2,19.4,3.4,1.3,4.8,17.1,14.8,0.0,2.9,2.1,4.9,.147,0.0,-0.9,1.5,0.6,1.1
113,TroyDaniels,SG,22,HOU,5,75,16.0,.677,.806,.000,0.0,5.6,3.0,11.4,0.0,0.0,8.8,19.9,0.0,0.2,0.0,0.2,.150,0.0,4.3,-5.5,-1.2,0.0
114,LuigiDatome,SF,26,DET,34,238,8.0,.409,.402,.103,6.1,15.5,10.6,7.0,1.3,0.3,9.8,20.2,0.0,-0.2,0.1,-0.1,-0.023,0.0,-3.8,-3.2,-7.0,-0.3
115,BrandonDavies,PF,22,PHI,51,575,7.5,.476,.078,.414,6.9,13.9,10.2,7.1,2.0,1.1,18.8,13.7,0.0,-0.3,0.4,0.1,.008,0.0,-5.3,-0.6,-5.9,-0.6
116,AnthonyDavis,C,20,NOP,67,2358,26.5,.582,.009,.438,10.0,23.3,16.6,8.0,2.0,6.7,8.3,25.2,0.0,7.2,3.2,10.4,.212,0.0,2.3,2.2,4.5,3.9
117,EdDavis,PF,24,MEM,63,956,15.9,.542,.000,.307,11.4,20.9,16.1,4.5,0.9,3.7,10.8,17.8,0.0,1.2,1.4,2.6,.129,0.0,-1.9,0.5,-1.3,0.2
118,GlenDavis,PF,28,TOT,68,1662,13.1,.491,.019,.231,7.4,16.4,11.9,7.8,1.8,1.4,10.4,19.9,0.0,0.2,1.8,2.0,.058,0.0,-2.8,0.3,-2.5,-0.2
118,GlenDavis,PF,28,ORL,45,1354,13.7,.485,.020,.223,7.2,16.4,11.8,8.8,1.7,1.3,9.5,20.9,0.0,0.2,1.3,1.5,.053,0.0,-2.5,0.2,-2.3,-0.1
118,GlenDavis,PF,28,LAC,23,308,10.3,.527,.012,.284,7.8,16.7,12.4,3.3,1.9,1.7,15.7,15.5,0.0,0.1,0.4,0.5,.079,0.0,-3.8,0.6,-3.2,-0.1
119,AustinDaye,SF,25,TOT,22,148,11.0,.456,.544,.147,3.9,16.4,10.4,8.2,1.4,2.0,6.5,23.7,0.0,-0.1,0.2,0.1,.047,0.0,-1.8,-1.4,-3.2,0.0
119,AustinDaye,SF,25,TOR,8,33,2.4,.279,.615,.231,7.0,17.8,12.4,9.2,0.0,0.0,0.0,19.7,0.0,-0.1,0.0,0.0,-0.067,0.0,-5.0,-3.6,-8.6,-0.1
119,AustinDaye,SF,25,SAS,14,115,13.5,.499,.527,.127,3.1,16.0,9.8,7.9,1.8,2.5,7.9,24.8,0.0,0.0,0.2,0.2,.080,0.0,-0.9,-0.7,-1.6,0.0
120,NandoDeColo,SF,26,TOT,47,494,13.1,.526,.346,.229,3.3,13.3,8.4,19.7,2.3,0.9,17.2,18.6,0.0,0.3,0.7,1.0,.100,0.0,-1.0,0.6,-0.4,0.2
120,NandoDeColo,SF,26,SAS,26,301,13.2,.545,.333,.237,2.3,14.0,8.4,15.1,2.5,0.7,17.0,18.6,0.0,0.1,0.5,0.6,.101,0.0,-1.2,1.2,-0.1,0.1
120,NandoDeColo,SF,26,TOR,21,193,12.9,.495,.367,.217,4.8,12.1,8.5,26.9,1.9,1.2,17.6,18.8,0.0,0.2,0.2,0.4,.098,0.0,-0.7,-0.2,-0.9,0.1
Rk,Player,Pos,Age,Tm,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,0.0,OWS,DWS,WS,WS/48,0.0,OBPM,DBPM,BPM,VORP
121,DewayneDedmon,C,24,TOT,31,390,10.7,.500,.000,.386,10.7,25.8,18.1,1.9,0.9,4.5,15.6,13.1,0.0,0.1,0.5,0.6,.070,0.0,-6.0,0.0,-6.0,-0.4
121,DewayneDedmon,C,24,GSW,4,6,-5.1,.266,.000,2.000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.8,0.0,0.0,0.0,0.0,-0.107,0.0,-10.1,-3.1,-13.3,0.0
121,DewayneDedmon,C,24,PHI,11,150,8.7,.533,.000,.448,7.6,28.5,17.6,2.9,0.0,4.8,20.6,12.3,0.0,0.0,0.1,0.1,.035,0.0,-7.4,-0.5,-7.9,-0.2
121,DewayneDedmon,C,24,ORL,16,234,12.5,.488,.000,.321,13.0,24.8,18.9,1.3,1.5,4.4,13.0,13.5,0.0,0.1,0.4,0.5,.096,0.0,-5.1,0.4,-4.6,-0.2
122,MatthewDellavedova,SG,23,CLE,72,1271,10.7,.534,.524,.162,2.5,8.5,5.4,22.1,1.3,0.3,15.9,13.2,0.0,1.4,0.7,2.1,.078,0.0,-0.5,-1.7,-2.1,0.0
123,LuolDeng,SF,28,TOT,63,2213,15.2,.517,.220,.312,5.0,13.4,9.2,14.6,1.5,0.3,10.4,22.3,0.0,2.2,2.3,4.5,.098,0.0,0.4,-0.2,0.2,1.2
123,LuolDeng,SF,28,CHI,23,860,17.0,.536,.175,.350,5.4,15.4,10.5,18.7,1.5,0.4,12.6,25.1,0.0,1.0,1.4,2.4,.132,0.0,0.7,0.7,1.4,0.7
123,LuolDeng,SF,28,CLE,40,1353,14.0,.503,.251,.285,4.8,12.2,8.4,12.0,1.4,0.3,8.8,20.6,0.0,1.3,0.9,2.2,.077,0.0,0.1,-0.8,-0.6,0.5
124,DeMarDeRozan,SG,24,TOR,79,3017,18.4,.532,.149,.448,2.0,11.3,6.6,18.9,1.5,0.7,9.5,28.0,0.0,5.8,3.0,8.8,.141,0.0,1.4,-0.7,0.7,2.0
125,BorisDiaw,PF,31,SAS,79,1974,14.1,.578,.193,.159,4.4,13.8,9.3,16.3,1.1,1.2,16.3,17.0,0.0,2.3,2.6,4.9,.120,0.0,0.2,1.4,1.6,1.8
126,GorguiDieng,C,24,MIN,60,818,16.5,.534,.004,.410,13.4,26.9,20.0,7.2,1.8,4.6,16.8,16.8,0.0,0.7,1.5,2.2,.129,0.0,-2.4,3.1,0.7,0.5
127,ToneyDouglas,PG,27,TOT,51,675,9.2,.493,.537,.179,3.4,11.9,7.8,14.6,1.5,0.6,14.2,16.3,0.0,0.2,0.7,0.9,.061,0.0,-1.5,-0.8,-2.3,-0.1
127,ToneyDouglas,PG,27,GSW,24,265,6.5,.492,.686,.093,1.7,8.9,5.4,10.3,1.1,0.6,15.2,17.5,0.0,-0.1,0.3,0.2,.028,0.0,-2.5,-1.2,-3.7,-0.1
127,ToneyDouglas,PG,27,MIA,27,410,10.9,.494,.413,.250,4.5,13.9,9.3,17.3,1.7,0.6,13.5,15.6,0.0,0.3,0.4,0.7,.083,0.0,-0.8,-0.5,-1.4,0.1
128,ChrisDouglas-Roberts,SF,27,CHA,49,1016,12.2,.588,.524,.325,1.8,11.5,6.6,7.9,1.5,1.2,11.1,14.7,0.0,1.1,1.2,2.4,.113,0.0,-0.3,0.4,0.1,0.5
129,GoranDragic,SG,27,PHO,76,2668,21.4,.604,.274,.381,2.9,7.4,5.2,28.1,2.0,0.6,14.3,24.5,0.0,8.4,2.0,10.3,.186,0.0,4.9,-1.1,3.9,4.0
130,AndreDrummond,C,20,DET,81,2619,22.6,.599,.003,.427,17.5,27.7,22.3,2.2,2.0,4.0,10.7,16.7,0.0,6.4,3.5,9.9,.182,0.0,1.1,0.5,1.6,2.4
131,JaredDudley,SF,28,LAC,74,1729,8.9,.541,.503,.130,2.4,7.7,5.1,8.6,1.2,0.4,10.6,13.5,0.0,1.2,1.2,2.4,.068,0.0,-0.3,-0.4,-0.8,0.5
132,TimDuncan,C,37,SAS,74,2158,21.3,.535,.006,.349,8.6,28.3,18.8,16.0,1.0,4.6,13.2,25.2,0.0,2.8,4.6,7.4,.164,0.0,-0.9,4.0,3.2,2.8
133,MikeDunleavy,SF,33,CHI,82,2584,12.6,.549,.419,.212,2.1,13.0,7.6,12.3,1.3,1.4,11.3,17.0,0.0,2.4,4.1,6.5,.121,0.0,-0.3,1.1,0.7,1.8
134,KevinDurant,SF,25,OKC,81,3122,29.8,.635,.291,.477,2.2,18.6,10.8,26.7,1.7,1.5,12.2,33.0,0.0,14.8,4.4,19.2,.295,0.0,8.4,0.4,8.8,8.5
135,ShaneEdwards,SF,26,CLE,2,12,-1.0,.333,.000,.000,9.1,9.6,9.3,0.0,0.0,0.0,25.0,14.9,0.0,0.0,0.0,0.0,-0.141,0.0,-10.5,-4.7,-15.2,0.0
136,WayneEllington,SG,26,DAL,45,393,12.2,.554,.468,.087,2.4,10.2,6.3,7.1,2.1,0.4,7.8,16.4,0.0,0.4,0.2,0.7,.084,0.0,0.0,-1.7,-1.7,0.0
137,MontaEllis,PG,28,DAL,82,3023,16.8,.532,.164,.336,1.5,9.8,5.6,24.8,2.4,0.6,15.2,26.0,0.0,2.8,2.1,4.9,.078,0.0,0.6,-0.6,0.0,1.5
138,MelvinEly,C,35,NOP,2,27,3.9,.500,.000,.000,0.0,4.4,2.2,0.0,0.0,3.1,0.0,10.1,0.0,0.0,0.0,0.0,.011,0.0,-4.9,-2.8,-7.6,0.0
139,JeremyEvans,SF,26,UTA,66,1209,16.2,.549,.006,.226,11.1,18.7,14.8,6.1,1.8,3.0,9.9,15.3,0.0,1.9,1.0,2.8,.112,0.0,-0.9,0.8,-0.1,0.6
140,ReggieEvans,PF,33,TOT,54,899,11.7,.516,.000,.867,14.8,28.4,21.5,3.5,2.1,0.3,21.9,13.4,0.0,0.3,1.2,1.5,.080,0.0,-3.5,-0.1,-3.6,-0.4
140,ReggieEvans,PF,33,BRK,30,399,9.0,.462,.000,1.102,15.9,28.7,22.4,1.8,1.7,0.4,24.2,13.6,0.0,-0.1,0.5,0.4,.046,0.0,-5.6,-1.3,-6.9,-0.5
140,ReggieEvans,PF,33,SAC,24,500,13.8,.556,.000,.714,13.8,28.1,20.9,4.8,2.4,0.2,20.1,13.2,0.0,0.5,0.7,1.1,.107,0.0,-1.9,0.9,-0.9,0.1
Rk,Player,Pos,Age,Tm,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,0.0,OWS,DWS,WS,WS/48,0.0,OBPM,DBPM,BPM,VORP
141,TyrekeEvans,SF,24,NOP,72,2028,18.4,.504,.106,.346,4.3,15.4,9.8,30.4,2.2,0.9,14.5,27.1,0.0,1.8,1.3,3.1,.073,0.0,1.2,-0.4,0.8,1.4
142,KennethFaried,PF,24,DEN,80,2178,19.8,.573,.004,.379,11.8,22.2,16.9,7.5,1.6,2.3,12.4,21.3,0.0,4.0,2.5,6.5,.144,0.0,0.3,0.9,1.2,1.8
143,JordanFarmar,PG,27,LAL,41,912,15.0,.533,.440,.162,2.3,9.8,6.1,34.6,2.0,0.6,19.6,23.2,0.0,0.4,0.4,0.7,.039,0.0,0.9,-2.0,-1.1,0.2
144,VitorFaverani,C,25,BOS,37,488,11.0,.502,.272,.252,9.5,20.6,14.9,5.2,1.5,4.3,20.1,18.6,0.0,-0.3,0.7,0.3,.031,0.0,-4.2,1.1,-3.1,-0.1
145,DerrickFavors,PF,22,UTA,73,2201,19.0,.556,.001,.380,10.1,23.7,16.7,7.3,1.8,3.8,12.9,20.8,0.0,2.9,2.3,5.1,.112,0.0,-0.8,1.4,0.7,1.5
146,CarrickFelix,SG,23,CLE,7,38,13.3,.603,.357,.286,2.9,15.1,8.9,18.2,0.0,0.0,20.2,23.2,0.0,0.0,0.0,0.0,.057,0.0,-1.1,-3.5,-4.7,0.0
147,RaymondFelton,PG,29,NYK,65,2017,12.9,.476,.321,.201,3.1,8.6,5.7,28.1,2.1,1.2,16.3,18.2,0.0,1.1,1.1,2.2,.053,0.0,-0.1,-0.8,-0.9,0.5
148,LandryFields,SF,25,TOR,30,322,8.6,.443,.075,.328,5.4,16.0,10.7,9.3,1.6,0.7,12.5,12.4,0.0,0.0,0.4,0.4,.057,0.0,-3.9,0.9,-2.9,-0.1
149,DerekFisher,SG,39,OKC,81,1428,10.1,.542,.634,.197,1.0,8.3,4.8,11.6,2.5,0.2,11.1,13.7,0.0,1.4,1.7,3.1,.103,0.0,0.0,-0.5,-0.5,0.5
150,EvanFournier,SG,21,DEN,76,1503,10.3,.533,.436,.226,2.4,12.1,7.3,11.6,1.1,0.3,14.3,19.7,0.0,0.6,0.8,1.4,.043,0.0,-0.9,-1.6,-2.5,-0.2
151,RandyFoye,SG,30,DEN,81,2485,13.3,.558,.569,.211,1.6,8.5,5.0,17.7,1.3,1.2,13.2,18.8,0.0,3.3,1.3,4.6,.089,0.0,1.9,-1.0,0.9,1.8
152,JamaalFranklin,SG,22,MEM,21,161,4.7,.489,.282,.051,2.9,14.0,8.5,5.4,1.3,1.0,21.6,14.6,0.0,-0.2,0.2,0.0,-0.002,0.0,-5.1,-0.2,-5.4,-0.1
153,JimmerFredette,SG,24,TOT,49,519,15.8,.578,.370,.093,1.7,9.7,5.7,22.2,1.4,0.5,16.9,24.3,0.0,0.5,0.3,0.8,.078,0.0,0.6,-3.0,-2.4,0.0
153,JimmerFredette,SG,24,SAC,41,463,16.3,.584,.369,.096,1.7,9.4,5.5,23.5,1.5,0.5,17.6,23.8,0.0,0.6,0.2,0.8,.082,0.0,1.0,-2.8,-1.9,0.0
153,JimmerFredette,SG,24,CHI,8,56,11.6,.535,.379,.069,2.1,12.0,7.1,11.1,0.0,0.0,11.8,27.9,0.0,0.0,0.1,0.0,.043,0.0,-2.0,-4.4,-6.5,-0.1
154,JoelFreeland,C,26,POR,52,727,11.3,.498,.012,.179,13.2,17.6,15.4,7.1,0.7,2.1,15.5,12.4,0.0,0.7,0.7,1.4,.093,0.0,-1.8,1.1,-0.7,0.2
155,ChanningFrye,PF,30,PHO,82,2312,13.2,.555,.555,.122,3.6,16.6,10.1,6.4,1.3,2.1,9.8,17.3,0.0,2.9,2.4,5.3,.109,0.0,0.9,0.2,1.1,1.8
156,FranciscoGarcia,SF,32,HOU,55,1083,9.3,.521,.656,.065,2.3,9.8,6.3,8.6,1.2,2.3,9.0,13.5,0.0,0.8,0.9,1.8,.078,0.0,-0.3,0.1,-0.2,0.5
157,KevinGarnett,C,37,BRK,54,1109,13.3,.467,.008,.132,6.5,32.1,19.3,12.4,2.0,3.0,15.5,18.9,0.0,-0.7,1.9,1.2,.054,0.0,-4.7,2.8,-1.9,0.0
158,DianteGarrett,PG,25,UTA,71,1048,7.1,.459,.362,.045,1.2,9.8,5.3,17.6,2.1,0.4,21.7,15.1,0.0,-1.1,0.3,-0.8,-0.036,0.0,-4.0,-1.2,-5.2,-0.8
159,MarcGasol,C,29,MEM,59,1970,18.2,.526,.015,.339,5.0,20.5,12.7,17.7,1.6,3.2,12.0,21.7,0.0,2.6,3.1,5.6,.137,0.0,0.0,2.9,2.9,2.4
160,PauGasol,C,33,LAL,60,1884,19.3,.522,.016,.287,7.0,25.9,16.4,18.7,0.7,3.5,12.4,26.4,0.0,1.3,1.7,3.0,.076,0.0,-1.0,1.6,0.6,1.3
Rk,Player,Pos,Age,Tm,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,0.0,OWS,DWS,WS,WS/48,0.0,OBPM,DBPM,BPM,VORP
161,RudyGay,SF,27,TOT,73,2531,18.3,.540,.167,.328,5.0,14.8,9.8,15.1,1.9,1.8,14.2,27.6,0.0,2.3,2.5,4.8,.091,0.0,0.6,0.3,0.9,1.8
161,RudyGay,SF,27,TOR,18,639,14.7,.468,.176,.263,5.3,19.1,12.1,11.5,2.3,2.9,13.6,30.8,0.0,-0.8,1.1,0.3,.021,0.0,-3.2,1.1,-2.1,0.0
161,RudyGay,SF,27,SAC,55,1892,19.6,.567,.164,.354,4.9,13.3,9.1,16.3,1.8,1.4,14.5,26.6,0.0,3.0,1.5,4.5,.114,0.0,1.9,0.0,1.9,1.9
162,AlonzoGee,SF,26,CLE,65,1020,8.6,.491,.246,.258,3.8,12.8,8.2,6.9,2.0,1.2,14.3,13.4,0.0,-0.1,1.0,0.9,.041,0.0,-3.3,0.7,-2.6,-0.2
163,PaulGeorge,SF,23,IND,80,2898,20.1,.555,.367,.341,2.6,17.7,10.5,17.9,2.7,0.6,12.5,28.3,0.0,4.4,6.4,10.8,.178,0.0,2.9,1.8,4.7,4.9
164,TajGibson,PF,28,CHI,82,2351,16.0,.524,.008,.314,9.8,17.1,13.5,7.3,0.9,3.7,12.8,23.0,0.0,1.4,4.4,5.7,.117,0.0,-2.6,1.4,-1.1,0.5
165,ManuGinobili,SG,36,SAS,68,1550,20.0,.590,.411,.300,2.3,12.0,7.3,29.0,2.3,0.8,16.4,24.7,0.0,3.3,2.4,5.7,.176,0.0,3.6,0.4,4.0,2.4
166,RudyGobert,C,21,UTA,45,434,12.9,.507,.000,.878,13.1,28.5,20.6,2.4,1.0,7.4,23.8,14.2,0.0,-0.2,0.6,0.4,.045,0.0,-6.1,1.8,-4.3,-0.3
167,RyanGomes,SF,31,OKC,5,34,0.2,.375,.250,.000,0.0,12.7,6.6,4.1,0.0,0.0,11.1,11.7,0.0,-0.1,0.0,0.0,-0.039,0.0,-7.2,-2.4,-9.6,-0.1
168,DrewGooden,C,32,WAS,22,395,18.4,.591,.119,.189,10.7,23.0,16.7,6.3,1.3,1.5,9.9,19.7,0.0,0.9,0.6,1.4,.173,0.0,-0.2,-0.8,-0.9,0.1
169,ArchieGoodwin,SG,19,PHO,52,533,10.3,.507,.216,.329,5.3,13.0,9.2,5.7,1.9,1.6,18.7,19.4,0.0,-0.3,0.5,0.2,.018,0.0,-3.9,-0.4,-4.3,-0.3
170,BenGordon,SG,30,CHA,19,279,6.4,.422,.269,.194,1.2,9.8,5.5,12.2,1.9,0.6,15.2,22.9,0.0,-0.7,0.3,-0.3,-0.058,0.0,-5.9,-1.0,-6.8,-0.3
171,EricGordon,SG,25,NOP,64,2057,14.9,.540,.316,.273,1.7,7.7,4.7,16.6,1.9,0.5,12.8,23.2,0.0,2.0,0.5,2.5,.058,0.0,1.2,-2.5,-1.2,0.4
172,MarcinGortat,C,29,WAS,81,2655,17.6,.568,.001,.273,8.7,25.1,16.7,8.4,0.8,3.8,11.8,18.2,0.0,4.1,4.0,8.1,.146,0.0,-1.1,2.1,1.0,2.0
173,DannyGranger,SF,30,TOT,41,847,10.9,.502,.417,.218,4.3,12.9,8.8,7.8,0.7,1.5,12.0,20.5,0.0,0.1,1.2,1.3,.073,0.0,-2.2,-0.6,-2.8,-0.2
173,DannyGranger,SF,30,IND,29,653,10.3,.491,.422,.238,4.3,13.3,9.0,8.1,0.7,1.5,12.8,19.8,0.0,0.0,1.0,1.0,.075,0.0,-2.5,-0.1,-2.6,-0.1
173,DannyGranger,SF,30,LAC,12,194,12.6,.532,.405,.167,4.2,11.6,8.0,6.6,0.8,1.6,10.0,22.8,0.0,0.1,0.2,0.3,.070,0.0,-1.1,-2.3,-3.4,-0.1
174,AaronGray,C,29,TOT,37,355,7.8,.466,.016,.328,13.2,22.3,17.7,9.1,1.4,1.8,30.8,12.5,0.0,-0.3,0.4,0.1,.016,0.0,-4.3,1.7,-2.6,-0.1
174,AaronGray,C,29,TOR,4,20,5.7,.644,.000,.667,17.4,29.3,23.3,23.1,0.0,0.0,50.8,17.9,0.0,0.0,0.0,0.0,-0.007,0.0,-4.7,0.7,-4.0,0.0
174,AaronGray,C,29,SAC,33,335,7.9,.455,.017,.310,13.0,21.8,17.4,8.2,1.5,1.9,29.1,12.2,0.0,-0.2,0.4,0.1,.018,0.0,-4.2,1.7,-2.5,0.0
175,DannyGreen,SG,26,SAS,68,1651,13.9,.580,.630,.125,1.8,13.4,7.8,8.9,2.0,2.7,12.5,16.7,0.0,1.4,2.8,4.2,.122,0.0,1.2,2.1,3.3,2.2
176,DraymondGreen,SF,23,GSW,82,1797,12.7,.498,.359,.268,5.3,19.3,12.4,11.9,2.8,3.0,15.1,14.8,0.0,0.7,3.8,4.5,.119,0.0,-1.6,4.4,2.8,2.2
177,GeraldGreen,SG,28,PHO,82,2330,16.5,.585,.507,.229,2.3,10.9,6.6,8.6,1.5,1.4,11.6,23.6,0.0,4.2,1.9,6.1,.126,0.0,2.4,-1.4,1.0,1.8
178,JeffGreen,SF,27,BOS,82,2805,13.1,.520,.338,.304,2.1,13.6,7.7,8.4,1.0,1.3,11.1,23.6,0.0,1.3,2.0,3.3,.057,0.0,-0.7,-1.3,-2.1,0.0
