
Rk,Player,Pos,Age,Tm,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,0.0,OWS,DWS,WS,WS/48,0.0,OBPM,DBPM,BPM,VORP
81,AnthonyCarter,PG,35,NYK,19,310,11.1,.534,.368,.079,2.6,11.9,7.2,20.4,2.9,1.2,24.1,14.8,0.0,0.0,0.3,0.3,.044,0.0,-1.9,0.1,-1.8,0.0
82,VinceCarter,SG,34,TOT,73,2051,14.8,.528,.360,.194,3.1,12.4,7.8,12.1,1.7,0.7,8.5,23.5,0.0,2.0,1.9,3.8,.089,0.0,1.0,-0.7,0.3,1.2
82,VinceCarter,SG,34,ORL,22,664,16.2,.557,.293,.282,2.0,13.5,7.9,17.3,1.6,0.4,10.7,23.4,0.0,1.1,1.0,2.1,.151,0.0,1.4,0.6,1.9,0.7
82,VinceCarter,SG,34,PHO,51,1387,14.2,.516,.389,.157,3.6,11.8,7.7,9.6,1.7,0.9,7.5,23.5,0.0,0.9,0.8,1.7,.060,0.0,0.8,-1.2,-0.4,0.5
83,OmriCasspi,SF,22,SAC,71,1702,11.7,.517,.452,.185,4.8,16.0,10.3,6.6,1.6,0.6,10.3,16.7,0.0,1.1,1.3,2.5,.069,0.0,-0.6,-0.7,-1.3,0.3
84,MarioChalmers,PG,24,MIA,70,1579,10.3,.538,.595,.160,1.0,9.5,5.5,16.8,2.5,0.3,18.0,15.0,0.0,0.7,2.3,2.9,.089,0.0,-0.3,0.3,0.0,0.8
85,TysonChandler,C,28,DAL,74,2059,18.4,.697,.000,.725,12.2,26.6,19.7,2.4,0.9,3.0,14.1,14.2,0.0,5.8,3.5,9.4,.218,0.0,0.5,1.7,2.2,2.2
86,WilsonChandler,SF,23,TOT,72,2401,14.6,.537,.336,.169,3.6,15.9,9.7,8.1,1.0,2.9,9.2,20.9,0.0,2.1,1.9,3.9,.079,0.0,-0.1,-0.5,-0.5,0.9
86,WilsonChandler,SF,23,NYK,51,1759,15.7,.548,.344,.167,4.0,15.8,9.8,8.1,1.0,2.9,8.1,21.0,0.0,2.3,1.2,3.4,.094,0.0,0.7,-0.8,-0.2,0.8
86,WilsonChandler,SF,23,DEN,21,642,11.6,.505,.311,.174,2.4,16.1,9.4,8.3,1.1,2.8,12.5,20.6,0.0,-0.2,0.7,0.5,.037,0.0,-2.1,0.5,-1.6,0.1
87,JoshChildress,SG,27,PHO,54,894,13.0,.567,.075,.276,8.9,11.1,10.0,7.0,1.9,1.9,15.5,14.3,0.0,0.8,0.6,1.4,.076,0.0,-0.7,1.3,0.5,0.6
88,EarlClark,SF,23,TOT,42,464,10.1,.456,.032,.297,9.5,15.7,12.7,3.1,0.9,3.0,13.5,20.5,0.0,-0.4,0.7,0.3,.030,0.0,-5.9,-0.1,-6.0,-0.5
88,EarlClark,SF,23,PHO,9,72,11.3,.410,.000,.323,6.4,20.9,13.6,8.7,0.7,3.1,5.3,23.4,0.0,-0.1,0.1,0.0,-0.010,0.0,-6.0,-0.9,-6.9,-0.1
88,EarlClark,SF,23,ORL,33,392,9.9,.468,.039,.291,10.1,14.8,12.5,2.1,0.9,3.0,15.4,20.0,0.0,-0.3,0.7,0.3,.038,0.0,-5.9,0.1,-5.8,-0.4
89,JarronCollins,C,32,TOT,28,181,1.6,.374,.000,.476,9.1,6.4,7.9,1.5,1.1,0.4,21.6,8.1,0.0,-0.1,0.1,-0.1,-0.016,0.0,-5.4,-0.8,-6.2,-0.2
89,JarronCollins,C,32,LAC,23,157,1.8,.438,.000,.667,5.3,7.4,6.3,0.9,1.3,0.5,20.5,6.9,0.0,-0.1,0.1,0.0,.000,0.0,-5.5,-0.5,-6.0,-0.2
89,JarronCollins,C,32,POR,5,24,0.0,.167,.000,.000,34.2,0.0,17.8,5.9,0.0,0.0,25.0,15.6,0.0,-0.1,0.0,-0.1,-0.124,0.0,-4.7,-2.7,-7.4,0.0
90,JasonCollins,C,32,ATL,49,593,5.4,.539,.014,.577,6.1,14.5,10.4,5.3,0.8,1.2,22.6,9.2,0.0,0.1,0.5,0.6,.049,0.0,-4.4,0.5,-3.9,-0.3
91,SherronCollins,PG,23,CHA,20,66,3.6,.334,.400,.040,0.0,9.2,4.6,19.6,1.6,0.0,13.6,20.9,0.0,-0.2,0.0,-0.2,-0.121,0.0,-6.9,-3.3,-10.2,-0.1
92,DarrenCollison,PG,23,IND,79,2360,15.6,.534,.143,.267,1.9,8.6,5.3,28.9,1.9,0.4,16.6,21.9,0.0,2.1,2.2,4.3,.087,0.0,0.2,-0.9,-0.7,0.8
93,NickCollison,C,30,OKC,71,1524,10.8,.600,.000,.302,9.5,14.6,12.1,6.7,1.4,1.5,16.7,9.8,0.0,2.1,1.5,3.6,.113,0.0,-0.3,1.4,1.0,1.2
94,MikeConley,PG,23,MEM,81,2872,15.9,.521,.228,.259,1.3,9.0,5.1,28.0,2.6,0.5,14.2,19.4,0.0,3.4,3.2,6.6,.111,0.0,1.4,-0.1,1.3,2.4
95,BrianCook,PF,30,LAC,40,447,11.6,.534,.465,.141,5.0,20.0,12.6,5.6,1.4,1.9,12.2,20.5,0.0,0.1,0.5,0.6,.064,0.0,-1.8,-1.6,-3.5,-0.2
96,DaequanCook,SG,23,OKC,43,598,12.8,.630,.851,.110,1.6,12.1,7.0,5.3,1.2,0.1,8.2,15.7,0.0,1.2,0.4,1.6,.126,0.0,2.5,-2.7,-0.2,0.3
97,MarcusCousin,C,24,UTA,4,18,7.8,.667,.000,.000,0.0,20.3,10.1,0.0,0.0,4.5,25.0,10.2,0.0,0.0,0.0,0.0,.008,0.0,-7.5,-2.4,-9.9,0.0
98,DeMarcusCousins,C,20,SAC,81,2309,14.6,.484,.018,.400,10.4,24.4,17.2,14.7,1.9,2.1,18.5,27.2,0.0,-1.9,2.9,1.1,.022,0.0,-2.9,1.5,-1.4,0.4
99,JamalCrawford,SG,30,ATL,76,2297,14.2,.545,.399,.297,1.2,5.6,3.4,17.7,1.3,0.5,12.8,23.4,0.0,1.9,1.4,3.4,.071,0.0,0.7,-2.7,-2.0,0.0
100,JordanCrawford,SG,22,TOT,42,1027,11.8,.456,.256,.168,3.4,8.6,5.9,19.8,2.0,0.2,13.4,27.0,0.0,-1.0,0.5,-0.6,-0.026,0.0,-1.4,-2.5,-3.8,-0.5
100,JordanCrawford,SG,22,ATL,16,160,7.6,.421,.351,.078,6.8,14.2,10.5,16.0,1.0,0.0,15.8,28.1,0.0,-0.4,0.1,-0.3,-0.090,0.0,-4.5,-3.0,-7.5,-0.2
100,JordanCrawford,SG,22,WAS,26,867,12.6,.462,.239,.184,2.8,7.5,5.1,20.5,2.1,0.3,12.9,26.8,0.0,-0.6,0.3,-0.3,-0.014,0.0,-0.8,-2.4,-3.2,-0.3
Rk,Player,Pos,Age,Tm,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,0.0,OWS,DWS,WS,WS/48,0.0,OBPM,DBPM,BPM,VORP
101,DanteCunningham,PF,23,TOT,78,1637,10.7,.483,.028,.131,6.9,13.9,10.3,4.3,1.8,2.2,9.3,15.7,0.0,0.3,1.7,2.0,.060,0.0,-3.2,0.5,-2.8,-0.3
101,DanteCunningham,PF,23,POR,56,1108,9.5,.457,.014,.155,7.7,13.4,10.4,4.3,1.9,2.4,9.6,14.5,0.0,0.1,1.2,1.3,.057,0.0,-3.5,1.0,-2.5,-0.1
101,DanteCunningham,PF,23,CHA,22,529,13.1,.525,.050,.094,5.2,15.0,10.1,4.5,1.5,1.7,8.7,18.3,0.0,0.2,0.5,0.7,.065,0.0,-2.6,-0.6,-3.2,-0.2
102,StephenCurry,PG,22,GSW,74,2489,19.4,.595,.325,.216,2.3,10.9,6.5,28.1,2.2,0.6,16.4,24.4,0.0,5.4,1.3,6.6,.128,0.0,3.5,-1.6,1.9,2.4
103,SamuelDalembert,C,29,SAC,80,1938,14.1,.509,.004,.261,12.1,26.9,19.3,5.3,0.9,4.3,17.3,17.1,0.0,0.4,2.5,2.9,.072,0.0,-3.6,1.6,-2.0,0.0
104,ErickDampier,C,35,MIA,51,815,9.7,.591,.011,.494,8.2,17.1,12.9,3.8,0.9,4.5,22.8,8.1,0.0,0.5,1.4,1.9,.109,0.0,-2.8,3.0,0.3,0.5
105,AntonioDaniels,PG,35,PHI,4,35,6.7,.510,.400,.400,0.0,16.5,8.2,7.9,0.0,0.0,14.5,9.1,0.0,0.0,0.0,0.0,.044,0.0,-4.9,-1.1,-6.0,0.0
106,MarquisDaniels,SF,30,BOS,49,938,11.7,.527,.091,.246,3.3,11.0,7.4,10.6,2.2,1.8,12.9,15.1,0.0,0.3,1.7,2.0,.103,0.0,-2.3,2.6,0.3,0.6
107,BaronDavis,PG,31,TOT,58,1649,17.0,.506,.345,.189,2.5,8.6,5.5,41.2,2.4,1.3,16.3,24.4,0.0,1.5,1.3,2.8,.081,0.0,2.2,-1.5,0.7,1.1
107,BaronDavis,PG,31,LAC,43,1269,16.3,.492,.295,.202,2.7,8.3,5.5,39.9,2.5,1.4,16.0,23.5,0.0,1.0,1.1,2.1,.079,0.0,1.5,-1.1,0.4,0.8
107,BaronDavis,PG,31,CLE,15,380,19.3,.548,.489,.152,1.8,9.3,5.4,45.4,2.2,1.2,17.0,27.3,0.0,0.5,0.2,0.7,.086,0.0,4.5,-2.8,1.7,0.4
108,EdDavis,PF,21,TOR,65,1602,15.8,.583,.000,.343,12.1,22.3,17.1,3.8,1.3,3.2,10.1,13.3,0.0,2.9,1.1,4.0,.119,0.0,-0.1,0.5,0.3,0.9
109,GlenDavis,C,25,BOS,78,2298,12.8,.499,.019,.331,5.7,16.4,11.4,6.6,1.8,1.0,8.5,20.9,0.0,0.6,4.3,4.9,.102,0.0,-2.8,1.4,-1.4,0.3
110,AustinDaye,SF,22,DET,72,1446,13.0,.518,.365,.229,5.2,18.6,11.6,8.5,1.5,2.2,10.2,18.6,0.0,1.2,0.9,2.1,.070,0.0,-0.6,-0.7,-1.3,0.3
111,CarlosDelfino,SF,28,MIL,49,1590,13.1,.517,.554,.146,1.7,13.2,7.3,12.1,2.6,0.4,9.5,17.7,0.0,0.9,2.6,3.5,.105,0.0,0.5,1.5,2.1,1.6
112,LuolDeng,SF,25,CHI,82,3208,15.5,.549,.288,.291,4.4,12.8,8.7,11.9,1.3,1.1,10.7,20.9,0.0,4.7,5.2,9.9,.149,0.0,1.2,1.0,2.2,3.4
113,DeMarDeRozan,SG,21,TOR,82,2851,14.5,.530,.045,.348,3.0,10.2,6.5,8.6,1.5,0.8,9.8,23.2,0.0,2.8,0.5,3.2,.055,0.0,-0.6,-1.9,-2.4,-0.3
114,BorisDiaw,PF,28,CHA,82,2778,13.9,.558,.292,.159,4.5,13.6,9.0,20.6,1.4,1.3,16.7,16.8,0.0,2.4,2.3,4.8,.082,0.0,0.8,0.7,1.5,2.5
115,IkeDiogu,PF,27,LAC,36,470,13.7,.590,.000,.419,10.3,18.3,14.3,0.7,0.3,0.5,11.2,18.7,0.0,0.7,0.3,1.0,.104,0.0,-2.9,-4.7,-7.6,-0.7
116,DeSaganaDiop,C,29,CHA,16,181,5.4,.347,.000,.458,8.0,18.9,13.4,5.7,1.2,6.7,27.6,10.3,0.0,-0.3,0.3,-0.1,-0.016,0.0,-7.4,4.2,-3.3,-0.1
117,KeyonDooling,PG,30,MIL,80,1757,11.3,.509,.451,.181,0.8,7.1,3.9,23.4,1.6,0.2,14.0,17.3,0.0,0.8,2.1,2.9,.080,0.0,-1.0,-1.2,-2.2,-0.1
118,JoeyDorsey,C,27,TOR,43,522,14.2,.529,.000,.657,17.5,25.8,21.6,7.4,2.4,2.5,23.4,14.3,0.0,0.2,0.5,0.8,.072,0.0,-1.6,1.6,0.0,0.3
119,ToneyDouglas,SG,24,NYK,81,1971,15.2,.534,.507,.142,3.7,10.5,7.1,19.5,2.3,0.1,10.0,20.1,0.0,3.0,1.2,4.2,.101,0.0,2.5,-1.8,0.7,1.4
120,ChrisDouglas-Roberts,SF,24,MIL,44,884,11.5,.517,.168,.326,0.9,11.0,5.8,9.8,1.8,1.2,10.1,18.4,0.0,0.4,1.3,1.6,.088,0.0,-2.8,0.6,-2.3,-0.1
Rk,Player,Pos,Age,Tm,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,0.0,OWS,DWS,WS,WS/48,0.0,OBPM,DBPM,BPM,VORP
121,ZabianDowdell,PG,26,PHO,24,292,11.7,.457,.080,.136,2.0,5.9,4.0,27.7,3.5,0.5,18.0,25.0,0.0,-0.4,0.2,-0.1,-0.019,0.0,-3.5,-1.0,-4.6,-0.2
122,GoranDragic,PG,24,TOT,70,1234,13.2,.524,.351,.302,3.3,9.9,6.6,25.6,2.1,0.6,19.0,22.4,0.0,0.2,0.8,1.0,.040,0.0,-0.3,-1.2,-1.5,0.2
122,GoranDragic,PG,24,PHO,48,856,11.2,.492,.320,.307,3.2,8.4,5.8,26.8,2.1,0.5,21.1,24.0,0.0,-0.7,0.5,-0.2,-0.012,0.0,-1.7,-1.3,-3.0,-0.2
122,GoranDragic,PG,24,HOU,22,378,17.7,.604,.432,.288,3.6,13.2,8.4,22.7,1.9,0.7,13.0,18.9,0.0,0.9,0.3,1.2,.157,0.0,2.9,-0.9,2.0,0.4
123,JaredDudley,SF,25,PHO,82,2140,15.6,.598,.402,.347,6.0,11.2,8.6,7.6,2.1,0.7,9.6,16.9,0.0,4.2,1.4,5.6,.126,0.0,2.6,0.2,2.8,2.5
124,ChrisDuhon,PG,28,ORL,51,774,5.6,.446,.403,.194,1.4,6.3,3.9,22.4,1.1,0.2,30.3,12.0,0.0,-0.7,0.9,0.2,.014,0.0,-4.7,-0.4,-5.1,-0.6
125,TimDuncan,C,34,SAS,76,2156,21.9,.537,.005,.307,9.3,26.8,18.3,15.7,1.2,4.8,11.4,22.9,0.0,3.7,4.0,7.7,.171,0.0,-0.1,3.9,3.8,3.2
126,MikeDunleavy,SG,30,IND,61,1683,14.6,.593,.488,.240,1.9,16.2,9.1,10.1,1.2,1.3,10.7,16.9,0.0,2.6,1.9,4.5,.129,0.0,1.1,0.2,1.3,1.4
127,RonaldDupree,SF,30,TOR,3,13,0.5,.250,.250,.000,0.0,28.0,13.7,10.7,0.0,0.0,0.0,13.8,0.0,0.0,0.0,0.0,-0.094,0.0,-8.2,-2.5,-10.7,0.0
128,KevinDurant,SF,22,OKC,78,3038,23.6,.589,.269,.439,2.3,17.7,10.3,13.2,1.5,1.8,10.6,30.6,0.0,8.6,3.3,12.0,.189,0.0,3.7,-0.8,2.9,3.7
129,DevinEbanks,SG,21,LAL,20,118,19.4,.507,.098,.451,14.9,11.1,13.0,2.8,1.8,3.2,8.9,25.9,0.0,0.2,0.2,0.4,.144,0.0,-1.8,-2.5,-4.3,-0.1
130,WayneEllington,SG,23,MIN,62,1181,8.6,.488,.305,.134,2.4,7.9,5.1,9.4,1.2,0.2,11.2,17.1,0.0,0.1,0.1,0.3,.010,0.0,-2.2,-2.3,-4.6,-0.8
131,MontaEllis,SG,25,GSW,80,3227,18.6,.536,.235,.268,1.5,8.5,4.9,23.4,2.6,0.5,12.3,28.1,0.0,4.3,1.7,6.0,.089,0.0,2.0,-1.8,0.2,1.8
132,FranciscoElson,C,34,UTA,62,610,8.9,.529,.000,.274,6.9,16.0,11.4,7.9,1.8,1.9,20.2,11.9,0.0,0.1,0.5,0.6,.046,0.0,-3.5,0.4,-3.1,-0.2
133,MelvinEly,C,32,DEN,30,366,8.3,.573,.000,.412,8.8,14.4,11.7,5.3,0.5,2.3,18.9,9.0,0.0,0.3,0.3,0.6,.083,0.0,-2.0,1.0,-1.0,0.1
134,SemihErden,C,24,TOT,41,595,10.3,.593,.000,.541,7.9,15.8,12.1,5.1,1.3,3.1,19.8,13.7,0.0,0.3,1.1,1.4,.115,0.0,-3.0,2.5,-0.5,0.2
134,SemihErden,C,24,BOS,37,531,10.8,.621,.000,.557,7.6,16.6,12.4,5.5,1.3,3.1,20.9,13.8,0.0,0.4,1.0,1.4,.128,0.0,-2.7,2.8,0.1,0.3
134,SemihErden,C,24,CLE,4,64,6.2,.391,.000,.429,10.5,9.2,9.9,2.3,1.6,3.6,10.7,13.2,0.0,0.0,0.0,0.0,.002,0.0,-5.5,0.1,-5.3,-0.1
135,JeremyEvans,SF,23,UTA,49,463,18.8,.678,.009,.322,9.3,16.1,12.6,8.5,1.9,3.0,12.6,14.9,0.0,1.2,0.4,1.6,.167,0.0,1.0,0.2,1.2,0.4
136,MauriceEvans,SF,32,TOT,73,1549,9.1,.513,.394,.137,3.9,8.0,5.9,4.5,1.1,0.7,6.8,14.2,0.0,1.0,0.7,1.7,.054,0.0,-1.3,-1.6,-2.9,-0.4
136,MauriceEvans,SF,32,ATL,47,837,7.5,.492,.443,.139,3.3,8.7,6.0,5.4,1.0,0.5,6.6,13.0,0.0,0.3,0.6,0.9,.050,0.0,-2.1,-1.3,-3.4,-0.3
136,MauriceEvans,SF,32,WAS,26,712,10.9,.531,.350,.135,4.5,7.1,5.8,3.4,1.3,1.0,7.1,15.8,0.0,0.7,0.2,0.9,.058,0.0,-0.4,-1.9,-2.4,-0.1
137,ReggieEvans,PF,30,TOR,30,798,12.4,.466,.010,.854,17.2,34.4,25.6,6.4,1.9,0.6,21.6,10.1,0.0,0.5,0.8,1.3,.077,0.0,-1.8,1.4,-0.4,0.3
138,TyrekeEvans,SG,21,SAC,57,2107,14.4,.482,.159,.285,2.4,12.7,7.4,24.9,2.0,1.0,14.9,25.3,0.0,-0.1,1.7,1.6,.036,0.0,-0.6,0.1,-0.5,0.8
139,PatrickEwing,SF,26,NOH,7,19,0.6,.222,.400,.800,6.4,6.4,6.4,14.2,0.0,4.4,12.9,19.5,0.0,-0.1,0.0,-0.1,-0.158,0.0,-8.7,-0.6,-9.3,0.0
140,ChristianEyenga,SF,21,CLE,44,947,9.0,.476,.297,.092,3.2,12.0,7.5,6.2,1.9,2.3,12.9,17.5,0.0,-0.8,0.5,-0.3,-0.016,0.0,-3.6,-0.1,-3.7,-0.4
Rk,Player,Pos,Age,Tm,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,0.0,OWS,DWS,WS,WS/48,0.0,OBPM,DBPM,BPM,VORP
141,JordanFarmar,PG,24,NJN,73,1796,14.1,.504,.467,.154,1.5,10.1,5.7,34.9,1.8,0.3,16.7,21.6,0.0,0.8,1.0,1.9,.050,0.0,1.2,-2.1,-0.9,0.5
142,DerrickFavors,PF,19,TOT,78,1535,13.8,.542,.000,.416,12.9,19.1,16.0,4.2,1.0,3.5,13.5,17.1,0.0,1.5,1.4,2.9,.091,0.0,-2.1,0.0,-2.1,0.0
142,DerrickFavors,PF,19,NJN,56,1091,12.6,.540,.000,.420,13.3,19.1,16.1,3.2,0.9,2.9,14.6,16.3,0.0,0.9,1.0,1.9,.083,0.0,-2.5,-0.2,-2.7,-0.2
142,DerrickFavors,PF,19,UTA,22,444,16.8,.545,.000,.407,12.1,19.2,15.6,6.7,1.3,4.9,11.3,19.2,0.0,0.6,0.4,1.0,.110,0.0,-1.1,0.5,-0.7,0.1
143,RaymondFelton,PG-SG,26,TOT,75,2737,16.6,.524,.327,.240,2.0,9.2,5.6,35.8,2.3,0.3,16.6,21.6,0.0,3.6,1.8,5.4,.094,0.0,2.0,-1.7,0.3,1.6
143,RaymondFelton,PG,26,NYK,54,2074,17.3,.524,.335,.226,2.2,8.6,5.3,37.3,2.3,0.4,16.7,22.6,0.0,2.9,1.2,4.0,.093,0.0,2.3,-2.0,0.3,1.2
143,RaymondFelton,SG,26,DEN,21,663,14.7,.523,.299,.294,1.4,11.3,6.5,31.1,2.1,0.0,16.3,18.5,0.0,0.7,0.6,1.3,.097,0.0,0.9,-0.5,0.4,0.4
144,RudyFernandez,SG,25,POR,78,1821,13.4,.522,.628,.254,2.4,9.5,5.8,16.9,2.6,0.6,12.1,18.7,0.0,2.0,1.8,3.8,.100,0.0,1.5,-0.6,0.9,1.3
145,KyryloFesenko,C,24,UTA,53,456,5.8,.441,.010,.460,8.9,19.8,14.3,5.9,0.5,2.9,17.2,14.6,0.0,-0.4,0.3,-0.1,-0.011,0.0,-5.7,-0.8,-6.5,-0.5
146,LandryFields,SG,22,NYK,82,2541,13.5,.598,.364,.244,4.7,18.9,11.7,9.0,1.6,0.5,13.8,13.5,0.0,3.4,1.8,5.3,.100,0.0,0.5,0.1,0.6,1.7
147,DerekFisher,PG,36,LAL,82,2297,8.9,.486,.301,.195,0.7,6.6,3.7,14.0,2.3,0.3,10.9,12.8,0.0,1.2,2.5,3.7,.078,0.0,-1.6,0.3,-1.2,0.4
148,JonnyFlynn,PG,21,MIN,53,983,7.1,.444,.338,.142,1.3,7.5,4.3,27.6,1.7,0.2,26.4,18.5,0.0,-1.6,0.2,-1.3,-0.064,0.0,-4.4,-2.8,-7.2,-1.3
149,GaryForbes,SF,25,DEN,63,791,11.7,.524,.212,.319,4.2,12.5,8.5,9.7,1.5,0.6,12.9,20.1,0.0,0.3,0.7,0.9,.055,0.0,-1.9,-1.1,-3.0,-0.2
150,T.J.Ford,PG,27,IND,41,773,9.9,.434,.136,.203,2.5,9.1,5.8,28.4,2.3,0.8,19.7,18.3,0.0,-0.7,0.8,0.2,.011,0.0,-3.5,-0.3,-3.8,-0.3
151,JeffFoster,C,34,IND,56,940,14.3,.497,.018,.287,19.1,22.3,20.7,7.3,1.3,2.4,12.1,10.1,0.0,1.6,1.4,3.0,.152,0.0,-0.2,2.3,2.1,1.0
152,RandyFoye,SG,27,LAC,63,1551,11.4,.516,.409,.281,1.0,6.7,3.9,17.5,1.6,1.1,13.7,19.9,0.0,0.9,0.8,1.7,.051,0.0,-0.8,-1.8,-2.6,-0.2
153,ChanningFrye,PF,27,PHO,77,2541,12.8,.557,.530,.129,3.0,20.4,11.7,5.7,0.9,2.3,7.7,16.9,0.0,2.7,2.1,4.7,.090,0.0,0.7,0.5,1.2,2.0
154,DanGadzuric,C-PF,32,TOT,42,463,9.9,.419,.008,.209,17.2,16.4,16.8,4.5,1.4,4.8,17.1,16.5,0.0,-0.3,0.4,0.1,.014,0.0,-4.6,0.6,-4.0,-0.2
154,DanGadzuric,C,32,GSW,28,297,10.2,.419,.011,.159,19.8,12.9,16.4,5.3,1.7,4.6,18.2,17.1,0.0,-0.2,0.2,0.1,.013,0.0,-3.7,0.4,-3.3,-0.1
154,DanGadzuric,PF,32,NJN,14,166,9.1,.417,.000,.317,12.5,22.7,17.4,2.9,1.0,5.1,14.6,15.3,0.0,-0.2,0.2,0.1,.015,0.0,-6.2,1.0,-5.2,-0.1
155,SundiataGaines,PG,24,TOT,24,301,11.3,.459,.362,.343,4.9,10.0,7.4,22.8,2.8,0.3,18.3,22.1,0.0,-0.3,0.2,-0.1,-0.015,0.0,-1.6,-1.3,-2.9,-0.1
155,SundiataGaines,PG,24,MIN,8,65,4.9,.398,.273,.455,1.7,8.8,5.1,13.7,2.3,0.0,18.5,21.2,0.0,-0.2,0.0,-0.1,-0.102,0.0,-6.3,-2.4,-8.7,-0.1
155,SundiataGaines,PG,24,TOR,6,90,9.3,.465,.429,.171,2.6,8.1,5.3,19.5,2.3,0.8,17.5,22.7,0.0,-0.1,0.0,-0.1,-0.050,0.0,-2.0,-2.6,-4.6,-0.1
155,SundiataGaines,PG,24,NJN,10,146,15.3,.484,.354,.417,7.9,11.7,9.7,28.9,3.3,0.0,18.6,22.2,0.0,0.0,0.1,0.1,.046,0.0,0.7,0.0,0.8,0.1
156,DaniloGallinari,PF-SF,22,TOT,62,2104,15.7,.597,.458,.611,3.2,13.4,8.3,7.4,1.2,0.9,9.3,18.9,0.0,4.9,1.2,6.1,.139,0.0,2.1,-1.6,0.5,1.3
156,DaniloGallinari,PF,22,NYK,48,1671,15.6,.600,.470,.570,3.3,12.5,7.8,7.4,1.1,0.8,8.4,18.5,0.0,4.2,0.7,4.9,.140,0.0,2.4,-2.0,0.5,1.0
156,DaniloGallinari,SF,22,DEN,14,433,15.9,.587,.412,.771,3.0,16.8,10.1,7.5,1.5,1.6,12.5,20.6,0.0,0.7,0.5,1.2,.133,0.0,0.7,-0.2,0.6,0.3
157,FranciscoGarcia,SF,29,SAC,58,1386,13.5,.551,.472,.160,1.9,9.2,5.5,8.0,1.9,2.6,8.1,17.3,0.0,1.9,1.1,3.0,.104,0.0,0.6,0.0,0.7,0.9
158,KevinGarnett,PF,34,BOS,71,2220,20.6,.575,.006,.264,4.9,28.7,17.5,13.5,2.3,2.0,11.1,22.3,0.0,3.4,5.6,9.0,.194,0.0,0.0,4.1,4.0,3.4
159,MarcGasol,C,26,MEM,81,2586,16.8,.580,.010,.425,7.1,19.4,13.1,11.6,1.5,4.3,15.1,16.9,0.0,4.0,3.9,7.9,.146,0.0,0.2,3.4,3.6,3.6
160,PauGasol,C,30,LAL,82,3037,23.3,.589,.003,.384,10.3,20.5,15.6,15.1,0.8,3.3,9.8,21.8,0.0,10.0,4.7,14.7,.232,0.0,3.0,2.2,5.3,5.6
Rk,Player,Pos,Age,Tm,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,0.0,OWS,DWS,WS,WS/48,0.0,OBPM,DBPM,BPM,VORP
161,RudyGay,SF,24,MEM,54,2152,17.8,.548,.166,.277,4.5,14.2,9.3,11.6,2.2,2.2,12.2,23.3,0.0,2.7,2.9,5.5,.123,0.0,1.4,1.4,2.7,2.6
162,AlonzoGee,SG,23,TOT,56,1118,10.8,.544,.193,.348,6.2,12.7,9.3,5.4,1.8,1.2,15.3,14.5,0.0,0.5,0.6,1.0,.045,0.0,-2.2,-0.1,-2.3,-0.1
162,AlonzoGee,SG,23,SAS,5,18,-2.1,.333,.000,.000,13.2,6.3,9.7,0.0,0.0,7.9,50.0,15.3,0.0,-0.1,0.0,-0.1,-0.175,0.0,-12.1,1.4,-10.6,0.0
162,AlonzoGee,SG,23,WAS,11,127,9.9,.496,.074,.444,9.5,10.3,9.9,5.9,2.8,0.0,19.9,14.0,0.0,0.0,0.1,0.1,.023,0.0,-3.1,-0.4,-3.4,0.0
162,AlonzoGee,SG,23,CLE,40,973,11.1,.552,.209,.342,5.6,13.1,9.3,5.5,1.7,1.3,14.0,14.6,0.0,0.6,0.5,1.0,.052,0.0,-1.9,-0.1,-2.0,0.0
163,PaulGeorge,SG,20,IND,61,1265,13.0,.542,.349,.256,3.3,16.3,9.8,8.3,2.5,1.5,13.7,17.8,0.0,0.5,1.9,2.4,.091,0.0,-1.2,1.2,0.0,0.6
164,DanielGibson,SG,24,CLE,67,1865,13.2,.533,.444,.247,1.4,9.7,5.5,18.3,1.3,0.9,9.9,19.7,0.0,2.0,0.4,2.4,.062,0.0,1.0,-2.0,-1.0,0.5
165,TajGibson,PF,25,CHI,80,1742,14.3,.502,.016,.295,11.2,19.4,15.4,5.3,1.2,4.6,11.1,16.8,0.0,1.4,3.8,5.2,.143,0.0,-2.7,2.8,0.0,0.9
166,ManuGinobili,SG,33,SAS,80,2426,21.7,.581,.433,.403,2.1,11.8,7.1,26.4,2.6,0.8,12.7,26.0,0.0,6.6,3.2,9.9,.195,0.0,4.9,0.4,5.3,4.5
167,RyanGomes,SF,28,LAC,76,2095,9.0,.504,.418,.168,3.4,10.7,7.1,8.5,1.5,0.4,9.2,12.7,0.0,1.3,1.2,2.5,.057,0.0,-1.0,-0.1,-1.1,0.5
168,DrewGooden,PF,29,MIL,35,860,15.9,.487,.055,.282,9.6,22.9,16.1,10.3,1.3,1.6,10.2,24.6,0.0,0.3,1.5,1.8,.101,0.0,-2.3,0.8,-1.5,0.1
