1,15.5213
2,14.5413
3,15.4164
4,17.2853
5,15.8201
6,14.2841
7,14.5361
8,14.6683
9,15.3136
10,15.6366
11,15.1306
12,14.6301
13,16.5595
14,14.0472
15,14.0540
16,13.9656
17,13.9811
18,14.7528
19,16.5043
20,13.3414
21,15.7962
22,14.4560
23,14.2947
24,16.2375
25,15.9679
26,14.1275
27,16.4810
28,12.4664
29,15.2189
