1,13.4035
2,15.3229
3,13.9064
4,13.3213
5,15.4568
6,16.6731
7,15.5818
8,15.4265
9,14.6970
10,15.0571
11,14.6741
12,14.9755
13,15.0394
14,15.0344
15,16.3795
16,14.8023
17,15.6460
18,13.5377
19,12.7406
20,14.7472
21,14.7507
22,14.3703
23,17.4811
24,14.5419
25,16.4219
26,15.9730
27,15.8770
28,15.1174
29,13.8826
30,15.2535
