1,14.2118
2,14.6948
3,15.0679
4,13.1410
5,14.9529
6,16.8316
7,13.8558
8,15.3290
9,14.3216
10,14.5565
11,14.7848
12,15.1626
13,16.4317
14,13.5430
15,13.4126
16,15.4484
17,16.0308
18,15.1702
19,13.5563
20,15.5185
21,14.7139
22,14.6717
23,15.9178
24,16.7269
25,15.9144
26,16.2026
27,14.6315
28,15.2809
29,14.8690
