1,15.3331
2,14.2829
3,12.1777
4,16.1341
5,13.4090
6,15.0767
7,16.2220
8,13.6194
9,15.1893
10,15.0576
11,15.4770
12,15.9715
13,15.4474
14,15.2792
15,15.9369
16,15.2442
17,14.4529
18,13.9922
19,14.0528
20,14.7519
21,16.6066
22,14.7527
23,15.7071
24,15.3995
25,15.1925
26,14.7959
27,16.8795
28,13.5246
29,15.7986
30,14.0880
