1,14.6873
2,14.4693
3,14.2900
4,13.8748
5,15.5639
6,16.8503
7,15.2469
8,16.9146
9,14.3328
10,13.7691
11,14.5759
12,15.2742
13,15.5463
14,15.1767
15,15.8403
16,14.7138
17,14.2469
18,14.1859
19,14.4804
20,13.5201
21,14.8990
22,15.3736
23,16.7901
24,13.5610
25,15.1326
26,15.8144
27,15.7681
28,15.2785
29,14.2096
30,15.6891
