1,16.3602
2,15.2828
3,14.3179
4,14.2247
5,16.2421
6,15.9575
7,15.9806
8,14.1565
9,15.0048
10,14.5668
11,13.7685
12,13.9510
13,15.5607
14,15.3379
15,15.1933
16,14.0902
17,13.2142
18,13.1406
19,15.0720
20,14.7485
21,15.5818
22,15.9523
23,14.9504
24,16.6654
25,15.6593
26,14.0972
27,15.5759
28,15.5532
29,15.9519
30,13.8298
