0.62
0.38
0.52
0.26
0.44
0.38
0.28
0.58
0.42
0.62
0.66
0.18
0.62
0.66
0.56
0.5
0.32
0.54
0.66
0.56
0.54
0.7
0.54
0.74
0.5
0.46
0.74
0.16
0.36
