0.634
0.512
0.244
0.573
0.695
0.463
0.537
0.768
0.524
0.549
0.341
0.256
0.695
0.183
0.598
0.317
0.634
0.561
0.671
0.476
0.329
0.256
0.573
0.622
0.488
