0.341
0.427
0.598
0.207
0.39
0.488
0.427
0.512
0.232
0.415
0.683
0.183
0.817
0.634
0.512
0.61
0.378
0.61
0.5
0.598
0.646
0.72
0.537
0.646
0.549
0.549
0.671
0.268
0.354
