0.317
0.402
0.317
0.5
0.61
0.732
0.537
0.78
0.415
0.415
0.5
0.573
0.549
0.598
0.634
0.488
0.402
0.598
0.463
0.28
0.439
0.463
0.659
0.256
0.537
0.768
0.427
0.329
0.5
0.512
