1,15.7210
2,14.1253
3,15.9140
4,17.4404
5,14.4234
6,13.4586
7,14.0115
8,16.0982
9,14.6730
10,15.6831
11,14.4170
12,14.5701
13,15.8612
14,14.9199
15,14.7710
16,14.8439
17,14.5890
18,14.1216
19,14.6924
20,14.2897
21,15.6439
22,15.1402
23,14.1645
24,14.2206
25,16.5830
26,14.5212
27,17.0720
28,13.5714
29,15.3986
