1,14.8156
2,13.6605
3,14.8180
4,0
5,14.1050
6,14.1141
7,16.4925
8,14.5617
9,14.9936
10,15.2886
11,16.1559
12,14.4298
13,16.5708
14,14.2718
15,15.3747
16,16.5549
17,13.6806
18,15.6579
19,15.5482
20,15.2298
21,16.2962
22,13.7613
23,12.8945
24,15.6691
25,15.8620
26,14.3560
27,16.4751
28,15.0083
29,13.9610
30,14.9583
