1,14.9405
2,14.3996
3,15.4485
4,13.7724
5,14.3017
6,14.0985
7,15.2296
8,16.6846
9,14.1941
10,14.8335
11,15.5734
12,14.6674
13,16.6786
14,15.4096
15,15.0686
16,17.1491
17,14.7857
18,14.3776
19,14.7034
20,16.1385
21,17.2866
22,13.7223
23,14.2154
24,13.7299
25,14.5014
26,14.6678
27,16.1735
28,14.5468
29,15.3770
30,13.3378
