0.646
0.61
0.537
0.5
0.744
0.671
0.646
0.329
0.317
0.512
0.39
0.354
0.695
0.488
0.573
0.561
0.183
0.146
0.451
0.354
0.61
0.72
0.329
0.659
0.61
0.305
0.61
0.488
0.646
0.317
