0.512
0.427
0.61
0.573
0.524
0.439
0.5
0.341
0.317
0.573
0.634
0.207
0.585
0.39
0.415
0.256
0.366
0.671
0.695
0.293
0.72
0.537
0.476
0.756
0.695
0.732
0.256
