0.463
0.622
0.378
0.817
0.695
0.268
0.293
0.585
0.671
0.512
0.488
0.549
0.524
0.463
0.378
0.183
0.488
0.622
0.256
0.427
0.646
0.695
0.354
0.573
0.573
0.671
0.305
