0.732
0.488
0.463
0.402
0.61
0.646
0.61
0.366
0.39
0.817
0.683
0.463
0.683
0.256
0.671
0.451
0.5
0.195
0.549
0.207
0.549
0.305
0.22
0.476
0.622
0.354
0.671
0.598
0.463
0.561
