0.585
0.585
0.256
0.585
0.512
0.695
0.512
0.402
0.537
0.89
0.5
0.549
0.646
0.207
0.512
0.585
0.402
0.354
0.366
0.39
0.671
0.427
0.122
0.28
0.537
0.402
0.817
0.683
0.488
0.5
