0.463
0.305
0.537
0.524
0.585
0.402
0.598
0.439
0.354
0.622
0.659
0.683
0.695
0.329
0.61
0.659
0.183
0.488
0.415
0.451
0.72
0.28
0.232
0.585
0.659
0.341
0.756
0.585
0.305
0.537
