0.366
0.293
0.402
0.598
0.61
0.817
0.549
0.646
0.512
0.634
0.427
0.488
0.512
0.268
0.537
0.341
0.39
0.5
0.476
0.402
0.488
0.427
0.744
0.39
0.402
0.707
0.378
0.573
0.622
0.5
